ActorCountryCode,MonthYear,EventRootCode,EventCount,AvgGoldScore,AvgTone
ETH,200806,02,1,3.0,5.6640625
ETH,200806,03,8,4.0,9.795631506482259
ETH,200806,04,26,3.865384615384615,6.8722732819999575
ETH,200806,05,11,8.0,9.3874156220631164
ETH,200806,07,3,8.5,5.20621892378849
ETH,200806,08,6,6.666666666666667,4.0118537516821737
ETH,200806,11,1,-2.0,4.87106017191977
ETH,200806,12,1,-4.0,5.95009596928983
ETH,200806,15,5,-7.2,5.9111953821999581
ETH,200806,16,1,-5.6,5.9748427672956
ETH,200806,19,9,-9.9444444444444446,4.3844623841090282
ETH,200807,01,9,-0.48888888888888893,5.1844199958482795
ETH,200807,02,7,3.0571428571428569,4.0843518111015218
ETH,200807,03,1,4.0,7.16753022452504
ETH,200807,04,31,3.3225806451612905,5.1183884319417308
ETH,200807,05,4,5.725,5.519534800031173
ETH,200807,06,3,6.4000000000000012,6.72748004561003
ETH,200807,07,4,7.0,5.24718126626192
ETH,200807,11,3,-2.0,5.3575155392223595
ETH,200807,12,1,-4.0,4.22535211267606
ETH,200807,13,12,-4.6166666666666663,6.163883838751171
ETH,200807,17,5,-5.0,4.4198550985139757
ETH,200807,18,4,-9.0,2.9820289090886525
ETH,200807,19,9,-10.0,3.9006094420782782
ETH,200808,04,19,2.594736842105263,5.3444983793200622
ETH,200808,05,3,3.4,6.2155101754570525
ETH,200808,06,2,6.4,5.46623794212219
ETH,200808,07,6,8.3333333333333339,5.497734352874537
ETH,200808,09,2,-2.0,3.3195020746888
ETH,200808,10,2,-5.0,8.73015873015873
ETH,200808,15,1,-7.2,3.40909090909091
ETH,200808,17,2,-5.0,4.80132450331126
ETH,200808,19,1,-10.0,8.46953937592868
ETH,200809,02,3,3.0,6.1433447098976091
ETH,200809,04,2,4.0,5.66503335079943
ETH,200809,17,2,-5.0,1.0917975999010285
ETH,200809,19,2,-9.5,1.0917975999010285
ETH,200810,01,6,-0.066666666666666666,7.3876326892384059
ETH,200810,02,1,4.0,6.85840707964602
ETH,200810,03,5,4.0,5.85443037974684
ETH,200810,04,25,1.9839999999999998,4.5332938238695224
ETH,200810,05,9,4.4555555555555548,7.8540488554885348
ETH,200810,06,2,6.0,5.3880692751764
ETH,200810,07,4,7.325,3.9011351746515626
ETH,200810,11,7,-2.0,2.7669453937860689
ETH,200810,14,1,-6.5,4.17335473515249
ETH,200811,04,8,3.25,11.0236220472441
ETH,200811,05,13,8.0,4.6683352732745238
ETH,200811,06,3,6.4000000000000012,11.4695340501792
ETH,200811,08,1,10.0,3.82882882882883
ETH,200811,17,2,-5.0,3.98373983739837
ETH,200812,01,2,0.0,3.19526856699632
ETH,200812,03,7,4.0,10.9922699984812
ETH,200812,04,17,2.9588235294117644,6.1584767471443529
ETH,200812,05,14,7.6714285714285717,10.506742767612335
ETH,200812,06,7,6.4,4.3513326934224166
ETH,200812,07,12,7.95,5.7524728822703315
ETH,200812,09,1,-2.0,6.04838709677419
ETH,200812,11,1,-2.0,5.14705882352941
ETH,200812,13,4,-4.4,4.2962962962963
ETH,200812,15,2,-7.2,5.11627906976744
ETH,200812,16,1,-4.0,3.87596899224806
ETH,200901,01,11,-0.29090909090909089,4.4349106500186881
ETH,200901,02,5,3.4,6.2290770926836014
ETH,200901,03,4,4.0,2.750092284976005
ETH,200901,04,15,1.7199999999999998,5.1302183134261305
ETH,200901,05,3,6.5,4.572940287226
ETH,200901,06,4,6.4,1.6223040027000519
ETH,200901,07,2,8.5,6.39023710223011
ETH,200901,08,4,6.5,3.6543455297673191
ETH,200901,10,5,-5.0,5.5830609109496461
ETH,200901,11,5,-2.0,6.0057802532460318
ETH,200901,17,6,-5.0,4.0161442217928851
ETH,200901,19,3,-10.0,6.39713059216414
ETH,200902,01,13,-0.21538461538461537,5.864567571767112
ETH,200902,02,26,3.53076923076923,5.5215705894565072
ETH,200902,03,14,4.1714285714285717,4.5291752978710935
ETH,200902,04,93,2.7935483870967737,5.6579099887575177
ETH,200902,05,36,3.6833333333333331,8.746077431954097
ETH,200902,07,10,8.18,6.3843272260946211
ETH,200902,08,4,7.0,3.2339431785926251
ETH,200902,10,2,-5.0,2.420470262793915
ETH,200902,11,7,-2.0,3.4647542437697987
ETH,200902,12,6,-4.5,7.0287243058583257
ETH,200902,16,1,-4.0,7.65027322404372
ETH,200902,17,3,-5.0,1.5748031496063
ETH,200902,19,1,-10.0,6.20782726045884
ETH,200903,01,18,-0.044444444444444453,6.0597973593510988
ETH,200903,02,2,3.0,5.1298140075848853
ETH,200903,03,24,4.05,4.6989780729362982
ETH,200903,04,74,2.1351351351351351,4.5456280574152776
ETH,200903,05,5,3.4,4.4827760360425621
ETH,200903,06,1,6.4,7.80815569972196
ETH,200903,07,2,7.0,5.77889447236181
ETH,200903,08,1,7.0,4.92957746478873
ETH,200903,09,2,-2.0,5.10948905109489
ETH,200903,10,4,-5.0,4.6595550137153277
ETH,200903,11,16,-2.0,4.21242104559653
ETH,200903,12,1,-4.0,1.94805194805195
ETH,200903,13,1,-4.4,7.01754385964912
ETH,200903,16,3,-4.0,8.13008130081301
ETH,200903,17,8,-5.0,3.9595004668534086
ETH,200903,19,3,-10.0,1.9790016463206295
ETH,200904,01,78,-0.048717948717948718,6.387126306021174
ETH,200904,02,6,3.0333333333333332,6.2018280826203815
ETH,200904,03,21,4.3809523809523814,5.4124903851574411
ETH,200904,04,139,2.7503597122302157,5.0521515611279915
ETH,200904,05,37,4.2810810810810809,7.3756382671274636
ETH,200904,06,4,6.4,5.7394234780126911
ETH,200904,07,10,7.76,6.7971574233781569
ETH,200904,08,1,5.0,10.3288201160542
ETH,200904,10,7,-5.0,7.9275898651870857
ETH,200904,11,9,-2.0,6.1210050751789451
ETH,200904,12,2,-4.0,7.4654205010735
ETH,200904,13,1,-7.0,5.95121951219512
ETH,200904,16,2,-6.0,5.47445255474453
ETH,200904,17,10,-5.84,3.4044420729621132
ETH,200904,18,1,-9.0,7.18381112984823
ETH,200904,19,3,-9.8333333333333339,5.4921921344510265
ETH,200905,01,20,-0.2,4.7242620161210933
ETH,200905,02,10,2.9099999999999997,5.4927351904557344
ETH,200905,03,22,4.0545454545454547,6.2732314197415926
ETH,200905,04,57,3.1298245614035083,5.6353332279617936
ETH,200905,05,22,6.963636363636363,7.5509137221203053
ETH,200905,07,2,7.4,7.32550168266235
ETH,200905,10,1,-5.0,0.881062951496388
ETH,200905,11,3,-2.0,5.8823994935106034
ETH,200905,12,4,-4.25,4.3554222169565673
ETH,200905,16,5,-5.2,6.2564287674999814
ETH,200905,17,1,-5.0,4.27819720887668
ETH,200905,19,1,-10.0,4.52488687782805
ETH,200906,01,12,-0.13333333333333333,5.7179515572719195
ETH,200906,02,6,3.0,5.3664458426268062
ETH,200906,03,1,4.0,5.24193548387097
ETH,200906,04,50,3.9979999999999993,4.85850567074632
ETH,200906,05,10,8.0,7.16434527566912
ETH,200906,06,6,6.3999999999999995,4.97865008328253
ETH,200906,07,4,7.75,8.4416222560082819
ETH,200906,11,4,-2.0,6.0244177414927051
ETH,200906,12,1,-4.0,3.37268128161889
ETH,200906,13,4,-4.4,2.1795396654467902
ETH,200906,15,1,-7.2,5.83941605839416
ETH,200906,17,6,-5.0,3.0912085207649382
ETH,200906,18,1,-10.0,3.07692307692308
ETH,200906,19,4,-9.5,6.5218672720194295
ETH,200907,01,14,0.0,6.52840863677582
ETH,200907,02,3,3.3333333333333335,4.2064427647951659
ETH,200907,03,17,4.0705882352941174,6.7931389653037648
ETH,200907,04,53,2.0339622641509436,6.7661404983662656
ETH,200907,05,11,5.918181818181818,7.1691006434175559
ETH,200907,06,5,6.4,2.9585798816568003
ETH,200907,07,7,7.8,6.8113508072431159
ETH,200907,09,2,-2.0,3.50193840977251
ETH,200907,11,6,-2.0,5.4117537609026689
ETH,200907,16,1,-5.6,8.48623853211009
ETH,200907,17,10,-5.0,3.3094869705161529
ETH,200907,19,4,-9.5,3.50193840977251
ETH,200908,01,9,-0.13333333333333336,5.2818450295788146
ETH,200908,02,13,3.0,5.6531417330766862
ETH,200908,03,20,4.0,6.9482040559983744
ETH,200908,04,80,2.5099999999999993,6.92312373236688
ETH,200908,05,15,5.546666666666666,8.5472129195691373
ETH,200908,07,34,7.9058823529411768,7.6023039198957312
ETH,200908,08,2,7.0,6.10687022900763
ETH,200908,09,3,-2.0,4.10628019323672
ETH,200908,11,15,-2.0,5.8142466344098525
ETH,200908,13,3,-4.4,6.05405405405405
ETH,200908,15,2,-7.2,6.0510617220140448
ETH,200908,19,12,-10.0,3.8363954699950118
ETH,200909,01,31,-0.10967741935483871,6.5758922669826863
ETH,200909,02,5,1.1,5.6219520571467907
ETH,200909,03,7,4.0,6.27170530265363
ETH,200909,04,19,2.3105263157894735,7.3417271424652135
ETH,200909,05,6,8.0,8.72295294848245
ETH,200909,06,7,6.5428571428571436,3.7334120803087445
ETH,200909,08,2,7.0,10.1010101010101
ETH,200909,11,4,-2.0,7.2639246617119522
ETH,200909,13,3,-4.4,3.2258064516129
ETH,200909,17,1,-9.2,3.35808170124287
ETH,200909,19,29,-10.0,2.473651319123686
ETH,200910,01,9,-0.4,5.145186603026346
ETH,200910,02,4,3.1,6.50207679682343
ETH,200910,03,2,4.0,2.77777777777778
ETH,200910,04,51,2.8352941176470585,6.0332182483621981
ETH,200910,05,24,4.3583333333333334,10.718220649546678
ETH,200910,06,1,6.0,5.61797752808989
ETH,200910,07,7,7.9142857142857137,9.2933910618457265
ETH,200910,08,5,5.4,6.4559137603745311
ETH,200910,10,1,-5.0,8.74617737003058
ETH,200910,13,2,-5.1,7.8506739491160351
ETH,200910,14,1,-6.5,6.65742024965326
ETH,200910,17,4,-5.0,1.99203187250996
ETH,200911,01,3,0.0,7.9094114056751037
ETH,200911,02,4,3.35,3.8657259963119923
ETH,200911,04,16,2.96875,6.651715753482514
ETH,200911,05,10,5.7099999999999991,6.51792824951487
ETH,200911,06,7,6.3999999999999995,3.1317392676515321
ETH,200911,07,2,7.0,4.7891889132765044
ETH,200911,08,2,5.0,3.87197739548364
ETH,200911,11,3,-2.0,5.49738219895288
ETH,200911,17,4,-5.0,4.91246523710486
ETH,200911,19,2,-10.0,6.34328358208955
ETH,200911,20,1,-10.0,3.86656557998484
ETH,200912,01,15,0.17333333333333331,6.4343434493201057
ETH,200912,02,6,3.3333333333333335,7.600630613306655
ETH,200912,03,10,4.3599999999999994,5.4401319832496107
ETH,200912,04,19,3.1157894736842104,6.979039028099626
ETH,200912,05,10,5.24,8.65582082414469
ETH,200912,06,7,6.4,3.5894943028500457
ETH,200912,08,2,5.0,10.126582278481
ETH,200912,11,6,-2.0,5.25328330206379
ETH,200912,12,1,-4.0,5.74074074074074
ETH,200912,14,5,-7.5,4.77315689981096
ETH,200912,19,4,-9.5,6.19469026548673
ETH,201001,01,6,0.13333333333333333,5.9732769575241838
ETH,201001,02,8,3.175,6.8375902166656495
ETH,201001,03,11,4.0454545454545459,5.6448526320484653
ETH,201001,04,63,3.1809523809523803,5.8716656105376019
ETH,201001,05,9,3.4555555555555557,9.505193391760459
ETH,201001,06,9,6.4000000000000012,5.854174079059594
ETH,201001,07,6,7.8166666666666664,6.5713740687059365
ETH,201001,10,3,-5.0,5.5821976126519566
ETH,201001,11,4,-2.0,4.44173214874922
ETH,201001,12,1,-4.0,3.17919075144509
ETH,201001,13,2,-7.0,3.17919075144509
ETH,201001,14,1,-7.5,4.13223140495868
ETH,201001,17,1,-5.0,3.78548895899054
ETH,201001,19,4,-10.0,3.2490036388840746
ETH,201002,01,15,0.10666666666666667,8.065058125594069
ETH,201002,02,7,3.0,3.3812688342925354
ETH,201002,03,14,4.1714285714285717,8.4353186814067556
ETH,201002,04,44,2.4749999999999996,6.7183289372155546
ETH,201002,05,17,3.4117647058823519,8.26740182601895
ETH,201002,06,4,6.1999999999999993,5.1220297933145194
ETH,201002,07,6,8.15,7.1554471693438053
ETH,201002,08,1,5.0,8.04028396896153
ETH,201002,11,4,-2.0,7.735952095667356
ETH,201002,13,3,-6.1333333333333329,5.5944537596122172
ETH,201002,15,3,-7.2,7.2370708647550366
ETH,201002,17,2,-5.0,5.7748569346507495
ETH,201003,01,3,0.26666666666666666,6.1991552392524438
ETH,201003,03,5,4.0,9.9363742661404242
ETH,201003,04,11,2.3909090909090907,4.8622534637458061
ETH,201003,05,4,4.55,7.7581900160804853
ETH,201003,07,2,7.0,5.71428571428571
ETH,201003,11,1,-2.0,4.29906542056075
ETH,201004,01,7,-0.34285714285714286,4.7965314838520783
ETH,201004,03,3,4.0,8.8459878042199573
ETH,201004,04,34,3.2147058823529409,7.0707896700933794
ETH,201004,05,11,5.0727272727272714,9.8108246444067451
ETH,201004,07,4,7.0,3.05676855895197
ETH,201004,08,3,7.0,7.3265826890278634
ETH,201004,10,2,-5.0,4.69937802349689
ETH,201004,17,1,-5.0,3.14911273947206
ETH,201004,19,6,-9.9166666666666661,5.0315708822117617
ETH,201005,01,5,-0.24,9.9942845026093856
ETH,201005,02,5,3.0,6.8378221174585434
ETH,201005,03,17,4.0,6.6352923439716482
ETH,201005,04,6,2.9,6.0232314975965169
ETH,201005,05,47,7.6085106382978731,7.94376759319812
ETH,201005,07,2,7.0,5.27065527065527
ETH,201005,11,4,-2.0,5.230490441790753
ETH,201005,12,2,-4.0,6.27434011250541
ETH,201005,13,5,-4.4,5.3617420435510885
ETH,201005,16,4,-8.0,5.9128609249607
ETH,201005,18,1,-9.0,4.06607369758577
ETH,201005,19,6,-9.6666666666666661,5.8357859703204111
ETH,201006,01,5,0.0,7.559373086831668
ETH,201006,02,8,3.125,6.7062612384821607
ETH,201006,03,5,4.0,7.48972851385179
ETH,201006,04,25,2.272,6.8710831854150278
ETH,201006,05,20,7.08,7.5069750667314752
ETH,201006,06,1,6.4,25.8928571428571
ETH,201006,07,5,7.08,7.7553515255484342
ETH,201006,11,1,-2.0,5.22875816993464
ETH,201006,12,1,-4.0,7.23270440251572
ETH,201006,19,2,-10.0,5.47476475620188
ETH,201007,01,8,0.0,6.878162989804637
ETH,201007,02,3,3.0,6.4972277047556011
ETH,201007,03,13,4.1538461538461542,7.86110219972172
ETH,201007,04,41,2.6926829268292685,6.1628269814444048
ETH,201007,05,16,6.8625,7.6515158221875668
ETH,201007,06,3,6.2666666666666666,4.1428798868066536
ETH,201007,08,3,6.333333333333333,5.6279795052263895
ETH,201007,09,2,-2.0,4.95716034271726
ETH,201007,11,11,-2.0,7.60157538469181
ETH,201007,12,2,-4.0,7.15695952615992
ETH,201007,13,3,-4.4,4.95716034271726
ETH,201007,19,3,-10.0,3.59477124183007
ETH,201008,01,5,-0.4,5.8313321768487638
ETH,201008,02,4,3.0,9.5513213889922977
ETH,201008,03,7,4.0,7.0590689063500447
ETH,201008,04,16,1.7875,8.7252895397269867
ETH,201008,05,18,5.9666666666666659,7.1449635173618953
ETH,201008,06,4,6.2,5.5805461971353854
ETH,201008,07,10,7.0400000000000009,6.2453757529984628
ETH,201008,10,1,-5.0,6.15474794841735
ETH,201008,11,3,-2.0,7.2724991006354927
ETH,201008,12,4,-4.0,4.3245682509813648
ETH,201008,14,2,-6.5,6.59945004582951
ETH,201008,15,3,-7.2,9.4808275483875111
ETH,201008,17,3,-5.0,4.1293260473588367
ETH,201008,18,2,-9.0,9.1195375124672147
ETH,201008,19,2,-10.0,7.83192940232653
ETH,201009,01,6,-0.20000000000000004,6.4580914921250567
ETH,201009,02,9,3.5999999999999996,10.284934150695314
ETH,201009,03,8,4.6,6.7568259125666845
ETH,201009,04,59,3.2067796610169492,6.6479434367332377
ETH,201009,05,16,6.0375,4.8194646936220273
ETH,201009,06,1,6.0,13.6
ETH,201009,08,2,5.0,5.73857598299681
ETH,201009,10,3,-5.0,5.4465766214504674
ETH,201009,11,1,-2.0,7.72946859903382
ETH,201009,13,7,-4.6000000000000005,5.90056202835836
ETH,201009,14,9,-6.5,4.2988741044012295
ETH,201009,17,3,-5.0,4.46544447755922
ETH,201009,19,3,-10.0,5.4465766214504674
ETH,201010,01,13,0.030769230769230771,7.201832042429948
ETH,201010,02,7,3.2428571428571429,6.14702751041942
ETH,201010,03,42,4.2666666666666666,5.5987894439146855
ETH,201010,04,119,3.4605042016806724,6.3626287557436063
ETH,201010,05,18,7.2333333333333325,6.5597426625797439
ETH,201010,06,6,6.4000000000000012,4.8309783386500342
ETH,201010,07,4,7.2,6.0665258655876446
ETH,201010,08,7,5.8571428571428568,8.6240532250367234
ETH,201010,09,3,-2.0,6.2429697457994493
ETH,201010,10,2,-5.0,7.1675694565787147
ETH,201010,11,2,-2.0,6.8318318318318294
ETH,201010,12,9,-4.333333333333333,6.0311233700660791
ETH,201010,16,17,-7.0,6.3875693149578074
ETH,201010,17,9,-5.0,5.4643030753350343
ETH,201010,19,1,-9.5,6.67634252539913
ETH,201011,01,72,0.022222222222222223,5.2768247662754044
ETH,201011,02,8,3.375,8.9754204195684437
ETH,201011,03,43,4.0,6.7204617795307753
ETH,201011,04,126,3.0952380952380962,5.7115877556894654
ETH,201011,05,31,4.44516129032258,7.8725473112516644
ETH,201011,06,5,7.4,5.9419177830244667
ETH,201011,07,8,7.1499999999999995,6.604994118852157
ETH,201011,08,10,6.2,3.6045476464963593
ETH,201011,10,3,-5.0,8.58291349555151
ETH,201011,11,1,-2.0,6.19607843137255
ETH,201011,12,1,-4.0,4.5
ETH,201011,13,25,-5.232,3.1905865422018964
ETH,201011,16,3,-7.0,4.6963260586423665
ETH,201011,17,1,-5.0,8.87096774193548
ETH,201011,19,7,-10.0,5.9429107005839823
ETH,201012,01,18,-0.022222222222222223,5.6838773221555927
ETH,201012,02,16,3.4375,5.733167715503555
ETH,201012,03,25,4.176,7.6923974289732975
ETH,201012,04,74,3.2094594594594592,6.5495341742620887
ETH,201012,05,54,6.5407407407407412,7.7726736202100861
ETH,201012,07,21,7.019047619047619,5.1091109335285916
ETH,201012,08,17,5.3529411764705879,5.8764054036603035
ETH,201012,09,1,-2.0,3.85288966725044
ETH,201012,10,4,-5.0,5.5523950856651858
ETH,201012,11,1,-2.0,6.88311688311688
ETH,201012,12,7,-4.7142857142857144,6.3764982387804929
ETH,201012,14,2,-6.5,3.125
ETH,201012,16,6,-6.0,8.6165477899828922
ETH,201012,17,3,-5.0,4.8262352495754532
ETH,201012,19,1,-10.0,5.25059665871122
ETH,201101,01,30,0.19333333333333338,5.67068603864278
ETH,201101,02,18,2.8833333333333333,6.50398739057533
ETH,201101,03,20,4.51,4.9648919212209393
ETH,201101,04,98,3.0693877551020403,4.92712847808204
ETH,201101,05,57,5.7526315789473692,7.7954755723307549
ETH,201101,06,3,6.2666666666666666,7.9303720658601806
ETH,201101,07,11,7.3090909090909095,4.9306478574977568
ETH,201101,08,5,5.4,6.5559484684698024
ETH,201101,10,1,-5.0,8.29493087557604
ETH,201101,11,13,-2.0,7.3620527537022094
ETH,201101,13,7,-4.4,4.4987167255436411
ETH,201101,16,3,-4.0,7.72073848237324
ETH,201101,17,7,-5.0,4.8002329820850846
ETH,201101,18,2,-10.0,6.7273730684326747
ETH,201101,19,4,-10.0,5.4592204958752273
ETH,201101,20,1,-10.0,4.75
ETH,201102,01,6,0.6333333333333333,6.1746856407097583
ETH,201102,02,4,3.25,9.2254600400293079
ETH,201102,03,5,5.2,6.0844475799879758
ETH,201102,04,39,3.0153846153846158,7.1602638516111341
ETH,201102,05,36,4.4527777777777784,7.81139685178694
ETH,201102,06,4,6.3000000000000007,5.2965333508100771
ETH,201102,07,10,7.4700000000000006,6.6824686708218692
ETH,201102,08,1,5.0,3.3112582781457
ETH,201102,10,4,-5.0,6.2638806633106281
ETH,201102,12,5,-4.2,5.7233352004765674
ETH,201102,13,4,-4.4,7.8815023580563359
ETH,201102,14,1,-6.5,5.67465321563682
ETH,201102,15,1,-7.2,6.13207547169811
ETH,201102,16,1,-4.0,6.14754098360656
ETH,201102,17,3,-5.666666666666667,4.8253092146425969
ETH,201103,01,31,0.2193548387096774,6.7333638098532029
ETH,201103,02,8,3.0,7.8135119041680952
ETH,201103,03,16,4.5812500000000007,5.5200521298048288
ETH,201103,04,44,2.8954545454545451,6.2027562034443093
ETH,201103,05,24,4.9375,6.1627479779592171
ETH,201103,06,6,6.2666666666666666,7.4471038693182976
ETH,201103,07,6,7.1333333333333329,3.8587378934483834
ETH,201103,08,16,5.0,4.9319634347775132
ETH,201103,09,2,-2.0,8.02833530106257
ETH,201103,10,1,-5.0,5.68793235972329
ETH,201103,11,7,-2.0,4.9582305177050587
ETH,201103,12,13,-4.0769230769230766,4.41335201648559
ETH,201103,13,1,-5.8,1.6260162601626
ETH,201103,17,4,-5.0,6.9191564955933353
ETH,201103,18,3,-9.0,3.1321782410872832
ETH,201103,19,5,-9.7,7.7594225410502773
ETH,201104,01,16,-0.20000000000000004,4.9881162986079595
ETH,201104,02,23,0.70434782608695667,3.9636008609728508
ETH,201104,03,31,4.16774193548387,6.5681775602331474
ETH,201104,04,37,2.5567567567567568,5.7269656304550756
ETH,201104,05,14,5.1071428571428568,5.749591715300526
ETH,201104,06,8,6.525,3.3814222834709478
ETH,201104,07,10,7.2699999999999987,9.36178944318893
ETH,201104,08,10,10.0,3.298452208552181
ETH,201104,10,3,-5.0,3.1225451688923798
ETH,201104,11,2,-2.0,3.1225451688923798
ETH,201104,12,18,-4.0,7.5751666539140654
ETH,201104,19,2,-10.0,8.28402366863905
ETH,201105,01,9,0.22222222222222221,7.5399437726941239
ETH,201105,02,10,3.04,6.5302801390937431
ETH,201105,03,52,4.023076923076923,5.72962798804998
ETH,201105,04,109,2.610091743119265,5.4109451300357456
ETH,201105,05,13,4.138461538461538,8.2322810494109611
ETH,201105,06,12,6.3666666666666663,4.9031950314540742
ETH,201105,07,4,7.0,6.962874827352783
ETH,201105,08,3,9.0,5.6010928961748592
ETH,201105,10,1,-5.0,7.27272727272727
ETH,201105,11,3,-2.0,7.1329858108727633
ETH,201105,17,8,-5.0,3.558789826934341
ETH,201105,18,1,-10.0,7.9646017699115
ETH,201105,19,6,-10.0,4.0191597139016064
ETH,201106,01,51,0.094117647058823542,5.4544992877577
ETH,201106,02,20,3.1799999999999997,7.2430834950979133
ETH,201106,03,111,4.4909909909909906,5.4544336319178637
ETH,201106,04,238,3.31218487394958,5.35359893421807
ETH,201106,05,76,6.681578947368422,7.8224137131922022
ETH,201106,06,29,6.2482758620689651,4.1714204309447851
ETH,201106,07,37,8.4648648648648646,6.1363570500510063
ETH,201106,08,45,9.0444444444444443,5.9701168849754813
ETH,201106,09,2,-2.0,6.0765235573842347
ETH,201106,10,16,-5.0,5.3720553049232826
ETH,201106,11,9,-2.0,7.5448290602230834
ETH,201106,12,1,-4.0,6.03448275862069
ETH,201106,13,3,-4.4,7.2633637390533368
ETH,201106,15,34,-7.2000000000000011,7.2881341231209671
ETH,201106,16,16,-4.0,4.14971281502368
ETH,201106,17,7,-5.0,3.91249118898769
ETH,201106,19,19,-9.8947368421052637,5.5661771963639071
ETH,201107,01,29,-0.068965517241379309,6.2448752696933436
ETH,201107,02,23,2.7130434782608694,5.7648918483904534
ETH,201107,03,52,4.615384615384615,5.7854717580351727
ETH,201107,04,147,2.934693877551021,6.3489586667735622
ETH,201107,05,76,5.56842105263158,6.8597758527565986
ETH,201107,06,15,6.16,3.3444529136380727
ETH,201107,07,62,8.4532258064516128,7.6282705545718
ETH,201107,08,32,8.78125,7.5836304201241669
ETH,201107,09,15,-2.0,7.4337220337960543
ETH,201107,10,1,-5.0,4.05797101449275
ETH,201107,11,14,-2.0,6.1504633159499011
ETH,201107,12,1,-4.0,6.16740088105727
ETH,201107,13,8,-6.025,6.7749351255387618
ETH,201107,15,35,-7.200000000000002,7.854304580057085
ETH,201107,17,2,-5.0,6.2839556957204046
ETH,201107,19,26,-9.8076923076923084,8.8409088355877454
ETH,201108,01,38,0.35789473684210532,6.5033816144965915
ETH,201108,02,2,3.0,4.76190476190476
ETH,201108,03,12,4.666666666666667,6.2616262310337989
ETH,201108,04,124,3.3725806451612916,7.3737136421913032
ETH,201108,05,43,6.232558139534885,7.3850928321051494
ETH,201108,06,6,6.0,3.3923252952472946
ETH,201108,07,25,7.96,5.8189282929642188
ETH,201108,08,3,5.0,2.69359978055029
ETH,201108,09,20,-2.0,5.0393099108788277
ETH,201108,10,1,-5.0,4.7378395451674
ETH,201108,11,1,-2.0,6.49241146711636
ETH,201108,12,6,-4.166666666666667,5.4600207841210233
ETH,201108,14,1,-6.5,2.74725274725275
ETH,201108,15,7,-7.2,5.6500423234387069
ETH,201108,17,7,-5.0,5.6395081435944459
ETH,201108,19,3,-9.8333333333333339,5.0677450609426442
ETH,201109,01,28,0.017857142857142842,5.4429844234058615
ETH,201109,02,19,2.7473684210526317,6.0510090945266084
ETH,201109,03,27,4.992592592592592,6.4997433362119219
ETH,201109,04,83,3.9048192771084334,6.3916357412136442
ETH,201109,05,15,5.7600000000000007,6.9682613255259218
ETH,201109,06,14,6.3142857142857149,4.1967618170759495
ETH,201109,07,28,7.7464285714285719,5.2046595393219084
ETH,201109,08,14,6.5714285714285712,5.9181265575461461
ETH,201109,09,10,-2.0,5.1333163104888131
ETH,201109,10,15,-5.0,6.43551148373247
ETH,201109,11,2,-2.0,8.4132420091324214
ETH,201109,12,6,-4.0,4.9879191863613768
ETH,201109,15,7,-7.2000000000000011,6.8170901058514133
ETH,201109,16,1,-4.0,7.27272727272727
ETH,201109,17,3,-5.0,3.9163502552447635
ETH,201109,19,21,-9.8571428571428577,4.6833083496905816
ETH,201110,01,8,0.15000000000000002,6.4517543737599476
ETH,201110,02,11,2.1727272727272724,4.3163084020126785
ETH,201110,03,39,4.4153846153846148,4.5513211849765263
ETH,201110,04,57,2.3052631578947365,5.806647760942182
ETH,201110,05,10,4.3199999999999994,6.4265785671152287
ETH,201110,06,4,6.0,3.96879156311685
ETH,201110,07,24,7.3999999999999995,4.5805697491279878
ETH,201110,08,1,10.0,5.51948051948052
ETH,201110,11,2,-2.0,5.6090342261198405
ETH,201110,12,6,-4.0,4.4170794267651354
ETH,201110,13,5,-4.92,3.1409463321875739
ETH,201110,14,1,-6.5,7.02676408817644
ETH,201110,15,6,-7.2,5.7137267486484165
ETH,201110,16,2,-4.0,5.97014925373134
ETH,201110,17,3,-5.0,10.0625741917444
ETH,201110,19,24,-9.9166666666666661,4.1837399882995641
ETH,201111,01,27,0.21481481481481482,5.3580850553187886
ETH,201111,02,26,2.9615384615384617,3.9181893961643719
ETH,201111,03,13,4.0,6.7569139168375107
ETH,201111,04,23,3.6173913043478261,5.310225515076457
ETH,201111,05,6,4.9333333333333327,5.85021597851487
ETH,201111,06,5,6.4,5.3592303052394978
ETH,201111,07,22,8.0,7.5665485100934777
ETH,201111,08,4,6.0,5.43869458966487
ETH,201111,09,5,-2.0,2.3163123120034981
ETH,201111,11,14,-2.0,4.7560809532837043
ETH,201111,12,2,-4.0,4.1846920243461048
ETH,201111,15,1,-7.2,8.51593812356164
ETH,201111,16,1,-7.0,4.43576388888889
ETH,201111,17,4,-5.0,3.4900795121581671
ETH,201111,19,28,-9.7678571428571423,4.7618489285927987
ETH,201112,01,7,0.1142857142857143,5.52331430583993
ETH,201112,02,9,2.7888888888888892,6.158265518315984
ETH,201112,03,20,4.58,5.8864681590457311
ETH,201112,04,73,2.8767123287671224,5.1895956093551519
ETH,201112,05,14,4.3999999999999995,7.21254043296807
ETH,201112,06,14,6.0857142857142845,6.1450424895353182
ETH,201112,07,12,7.6416666666666666,5.9842906837765808
ETH,201112,08,21,5.8571428571428568,3.8228875624094663
ETH,201112,10,3,-5.0,4.6376485584673626
ETH,201112,11,6,-2.0,7.0906744436539393
ETH,201112,12,9,-4.0,6.9909233890831288
ETH,201112,15,6,-7.2,7.3389461286948476
