ActorCountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
ETH,18,655,-9.1175572519083978,3.0886632422906319
ETH,19,4560,-9.8969298245614041,3.0236695231351041
ETH,20,14,-10.0,4.1642816989862137
FRA,01,98113,0.047920255218947119,4.2886309759039065
FRA,02,47226,2.9756130097827458,4.3095352674375675
FRA,03,107556,4.1495992785153826,3.9710918823268258
FRA,04,379868,2.9141528109699912,4.4165886629014377
FRA,05,74765,5.042895739994135,4.7106208639342837
FRA,06,15280,6.3066361256607095,4.3288439538920622
FRA,07,15628,7.2970693627434082,4.673600126219192
FRA,08,24591,6.6208368915456877,4.4441870732224089
FRA,09,10103,-2.0,3.5244371854343095
FRA,10,10562,-4.9498201098276837,4.1963118798135408
FRA,11,47774,-2.0,3.7955388747826886
FRA,12,19997,-4.3025953893083964,3.8781538619206968
FRA,13,9992,-5.238310648518814,3.667213143377944
FRA,14,9404,-6.5749680986814125,3.8971747616107826
FRA,15,2274,-7.1999999996644872,3.6459822510452624
FRA,16,9176,-5.1680906713164765,3.5305938465153175
FRA,17,33272,-5.2148292858860259,3.6801706553742384
FRA,18,11468,-9.2508283920474366,3.6625285272343016
FRA,19,37029,-9.9711847470901187,3.3081418266600826
FRA,20,240,-9.96875,3.1291295030032913
FSM,01,1437,0.030758524704244963,4.5400510149281645
FSM,02,405,2.9846913580246919,5.3664798960447673
FSM,03,550,4.1998181818181832,5.0079117144380163
FSM,04,2505,2.74994011976048,4.611551256541695
FSM,05,499,4.4240480961923847,6.294589874323294
FSM,06,106,6.252830188679245,3.7163920830488055
FSM,07,113,7.2637168141592889,5.5276324808906594
FSM,08,98,6.0612244897959187,4.3676264764029371
FSM,09,67,-2.0,3.8215914502212116
FSM,10,76,-5.0,4.25337748892145
FSM,11,238,-2.0,4.19637414400406
FSM,12,181,-4.1049723756906076,4.2265168111435774
FSM,13,41,-5.3902439024390265,4.5976640293825541
FSM,14,20,-6.65,3.4214963809777714
FSM,15,5,-7.2,6.17124339075559
FSM,16,43,-5.441860465116279,3.5142272122005291
FSM,17,144,-5.3777777777777782,3.4816525705632531
FSM,18,32,-9.109375,2.9647915998690566
FSM,19,100,-9.925,3.5207942617666976
GBR,01,64710,-0.0038386648124234639,3.47835636202428
GBR,02,31558,2.9796216490271927,3.7504759218569297
GBR,03,61390,4.14715914643457,3.6447274502827041
GBR,04,213929,2.9400875991466879,4.0534383534754665
GBR,05,44633,4.9227567047188314,4.1694053742065611
GBR,06,9631,6.361416259993776,3.6965277442199334
GBR,07,9374,7.366364412234498,3.7615704201290225
GBR,08,17390,6.4543990799309947,3.6405458559563266
GBR,09,13094,-2.0,2.3179674688029128
GBR,10,7528,-4.9475292242295428,3.5538001433850925
GBR,11,36048,-2.0,2.6056590185000674
GBR,12,16841,-4.27688379549908,3.4929850670778082
GBR,13,8445,-5.0939017169922938,2.6937847732353095
GBR,14,4626,-6.57976653696498,3.2192295039176031
GBR,15,2056,-7.1999999998144535,2.7152017891086206
GBR,16,7179,-5.0288898175233312,3.180145606305028
GBR,17,22926,-5.1720666492109091,3.1154834853494386
GBR,18,6256,-9.3331202046035813,3.1271817546846741
GBR,19,29939,-9.9669160626607436,2.7472414401525254
GBR,20,96,-9.984375,3.1756234053892913
GEO,01,1680,-0.010952380952380953,4.29115398759098
GEO,02,749,2.9602136181575425,4.2424012259094646
GEO,03,1695,4.1022418879056035,4.6016792967430806
GEO,04,7803,3.0321158528770966,4.48729178477962
GEO,05,1474,4.8711668928086844,4.8673501071136558
GEO,06,166,6.12168674698795,4.3532804185758014
GEO,07,137,7.7321167883211661,3.8341210089924447
GEO,08,374,6.2540106951871657,3.0754133857907124
GEO,09,104,-2.0,3.0964041168146186
GEO,10,252,-4.98015873015873,3.85507454743662
GEO,11,724,-2.0,2.5818644338002619
GEO,12,280,-4.246428571428571,3.3958895389735537
GEO,13,159,-5.2905660377358492,4.0750674738936095
GEO,14,160,-6.5625,3.8114829297129504
GEO,15,88,-7.1999999999999993,3.7304206993342364
GEO,16,165,-5.5636363636363635,3.89828688649572
GEO,17,539,-5.3688311688311687,-1.0626861733194257
GEO,18,85,-9.0705882352941174,4.0070128077366807
GEO,19,522,-9.9195402298850581,2.4584370014650418
GEO,20,14,-10.0,4.475860199379456
GMB,01,263,0.0098859315589353638,4.4470999719214417
GMB,02,119,3.1058823529411761,3.6349240318836777
GMB,03,404,4.1460396039603982,4.0535460830307937
GMB,04,2173,2.6702254947077781,4.152685316561902
GMB,05,461,5.3932754880694125,5.2490529710904648
GMB,06,71,6.2422535211267594,4.3669057973831871
GMB,07,144,7.5833333333333348,4.4072653816760994
GMB,08,105,7.0952380952380949,3.6857169469720343
GMB,09,17,-2.0,3.3654800504835403
GMB,10,20,-5.0,3.2161224666980539
GMB,11,91,-2.0,4.2196266807559022
GMB,12,34,-4.382352941176471,4.16043336558015
GMB,13,16,-5.5375000000000014,2.3618049892232316
GMB,14,12,-6.5,3.788398026734233
GMB,15,21,-7.2000000000000011,4.3817955973145883
GMB,16,39,-5.5487179487179485,3.754066422110899
GMB,17,117,-5.0341880341880341,2.9989798941176478
GMB,18,24,-9.5833333333333339,2.7731263884384645
GMB,19,65,-9.86923076923077,3.380408436277381
HRV,01,13772,-0.0383023525994772,4.6823043552321773
HRV,02,6843,2.8714744995164,4.98428635081464
HRV,03,13192,4.2473468768227969,5.0940500687984063
HRV,04,46033,3.0629917667750028,4.76233485551547
HRV,05,12698,5.2308631280516709,5.8395312417322307
HRV,06,2013,6.463387978142074,4.4325828391265851
HRV,07,2143,7.7216985534297722,4.9443608099635554
HRV,08,6151,7.0723459600065031,4.4043256338401537
HRV,09,1387,-2.0,4.09238507850062
HRV,10,2923,-4.9418405747519669,4.6488593493917563
HRV,11,8641,-2.0,4.22129527985881
HRV,12,3406,-4.1356429829712269,4.7795917205447678
HRV,13,2803,-5.26971102390296,4.6014300022361843
HRV,14,1203,-6.6778886118038239,4.0181909767633206
HRV,15,848,-7.2000000000000011,4.0985438271113486
HRV,16,3147,-4.7401334604385132,4.6550986928255886
HRV,17,7450,-5.1911409395973145,3.5680726729966952
HRV,18,1761,-9.155025553662691,3.6629510806854326
HRV,19,18505,-9.9491758984058354,3.6556270664963639
HRV,20,945,-9.9973544973544968,4.5941172644897623
IDN,01,45829,0.0083549717427829368,4.5711136967767061
IDN,02,19978,2.8650966062668979,5.1404143831493831
IDN,03,36195,4.2078712529354814,5.11853767450849
IDN,04,123760,2.7299305106646283,4.866476076698123
IDN,05,25437,4.70917954161264,6.2127211007345284
IDN,06,7409,6.3666621676468278,4.3741102699987939
IDN,07,7401,7.45230374273747,5.2351173566965938
IDN,08,10901,6.5271076048068988,4.8416135743891031
IDN,09,5621,-2.0,4.01507447475035
IDN,10,5595,-4.9606791778373545,4.9947583932079143
IDN,11,21027,-2.0,4.4913328078340156
IDN,12,6875,-4.1394909090909087,4.9381071434000408
IDN,13,5824,-5.1190247252747163,4.54683899829769
IDN,14,4940,-6.6487854251012148,3.9921507792513946
IDN,15,2259,-7.1999999999999922,4.0943838331687195
IDN,16,4195,-4.6802860548271754,4.5813422237544259
IDN,17,21101,-5.2577223828254587,3.7270845158435963
IDN,18,5146,-9.34813447337738,3.6429086719849284
IDN,19,22291,-9.9787133820824554,3.4269217352157
IDN,20,178,-9.97752808988764,4.1804332714866481
IRQ,01,44091,-0.035231679934680543,4.1298272803195992
IRQ,02,24640,2.7131290584415626,4.6656323647519873
IRQ,03,27061,4.3554340194375643,4.47942220912438
IRQ,04,105065,2.8544244039385918,4.231625068571617
IRQ,05,29557,4.2533545353208311,4.9060160740985737
IRQ,06,9281,6.3042560069369147,3.4684644469585235
IRQ,07,8588,7.6653586400182583,4.0587126803167086
IRQ,08,15165,7.3872733267392023,4.2599138156695631
IRQ,09,7840,-2.0,4.8223891830450434
IRQ,10,7710,-4.96757457846952,4.4768824955194537
IRQ,11,29090,-2.0,4.0967841121963104
IRQ,12,11985,-4.196745932415519,4.649357751213838
IRQ,13,11720,-5.5623890785145775,4.0644637728571134
IRQ,14,2567,-6.595831710167511,3.5082182308433012
IRQ,15,3569,-7.1999999997862307,3.5166712382098475
IRQ,16,7525,-5.9066179401993359,4.3572851917386881
IRQ,17,9464,-5.488123415046493,3.3886279622116469
IRQ,18,5319,-9.2816318856928,3.1100572894537688
IRQ,19,46612,-9.9612546125461261,2.9091296190301117
IRQ,20,151,-9.7913907284768218,4.0364034630326575
ISR,01,66845,0.0010935746877772314,4.1246652516319076
ISR,02,39598,2.7537375625031566,4.75858468846568
ISR,03,47050,4.2784378320935135,4.7124940321833675
ISR,04,175215,3.0187364095487053,4.3251762393000739
ISR,05,54719,4.47349915021593,5.1888287154746875
ISR,06,8222,6.337241547092038,3.7632796082571605
ISR,07,6374,7.4691873235017212,4.3350258768190608
ISR,08,18411,7.0535006246265821,4.5025525297724274
ISR,09,5940,-2.0,3.7088335408968223
ISR,10,14463,-4.904231779836814,4.753884290877604
ISR,11,51552,-2.0,4.0178163750687839
ISR,12,21002,-4.18760118083992,4.8361327433427626
ISR,13,14091,-5.3893974877716966,3.7317750013283826
ISR,14,6923,-6.6138234869276324,3.210237597266087
ISR,15,2154,-7.1999999998228947,3.3152848973474249
ISR,16,9334,-5.1784015427469452,4.5596819989347352
ISR,17,17627,-5.3322743518465989,3.3567715219598879
ISR,18,12742,-9.4618191806623759,3.4781496502385671
ISR,19,54750,-9.9683835616438348,2.9952111776331414
ISR,20,438,-9.9851598173515974,3.6538188428410714
KAZ,01,6963,0.031150366235152591,2.7904402991432837
KAZ,02,3322,3.1584888621312466,2.7949373841514604
KAZ,03,14136,4.1602574985581882,3.527814560977343
KAZ,04,41798,2.7795014115143095,2.8864218135772028
KAZ,05,17427,6.592339473242145,4.2425293622927143
KAZ,06,3917,6.5111054379324544,2.6691086163505555
KAZ,07,1114,7.3947935368043094,3.504827560713963
KAZ,08,1455,6.2192439862542956,2.6108466129226677
KAZ,09,695,-2.0,2.5345560942877223
KAZ,10,608,-4.9671052631578947,1.9486901883355652
KAZ,11,2410,-2.0,2.186908719963117
KAZ,12,1138,-4.3084358523725834,1.6658757482442828
KAZ,13,377,-4.975596816976128,1.0358380640188534
KAZ,14,305,-6.5950819672131145,2.1548238853985242
KAZ,15,465,-7.2000000000000011,2.0466398632330192
KAZ,16,807,-5.4262701363073109,0.50501566524079222
KAZ,17,2044,-5.1999021526418785,1.1989222524554632
KAZ,18,171,-9.35672514619883,1.4781867768483372
KAZ,19,1365,-9.8857142857142861,1.6736007933162786
KAZ,20,4,-10.0,6.15815255423373
KGZ,01,4486,0.011636201513169658,3.29953679726277
KGZ,02,1999,2.9623311655827913,3.5429631313016787
KGZ,03,6356,4.22630585273757,3.8019819562045516
KGZ,04,20712,2.67633256082969,3.1118617631155985
KGZ,05,7634,6.0740110034058148,4.83298938628028
KGZ,06,1358,6.4531664214885645,3.4222123925486652
KGZ,07,1744,7.4150802755027732,3.8582558614892521
KGZ,08,941,6.8257173219978746,2.3411579283263482
KGZ,09,564,-2.0,1.3322433715028028
KGZ,10,589,-5.0,2.9966271437272556
KGZ,11,1215,-2.0,2.4829616231151452
KGZ,12,618,-4.1909385113268609,3.0031677273911237
KGZ,13,319,-5.408150470219435,3.7644341237568346
KGZ,14,307,-6.5912052117263844,3.1768391612088469
KGZ,15,445,-7.2000000000000011,2.7861932273883183
KGZ,16,432,-4.6124999999999989,3.2357446377938537
KGZ,17,1477,-5.1321597833446155,0.80543236103414
KGZ,18,311,-9.5321543408360121,-0.79063770585083126
KGZ,19,1561,-9.9481101857783472,0.87563052705019306
KGZ,20,12,-10.0,-1.9816864248883321
KHM,01,8138,-0.014979110346522481,5.2275212118871792
KHM,02,6131,2.5997390311531552,5.4441338453230514
KHM,03,8633,4.5081895053863086,5.4186042612166441
KHM,04,29545,2.848911829412764,5.203401182839217
KHM,05,8983,4.2752532561504957,6.2862833626215764
KHM,06,1869,6.2615302300695532,4.8673467243192841
KHM,07,3028,7.6900924702774089,4.941347388221657
KHM,08,7995,8.98023764853033,4.9818037434655773
KHM,09,711,-2.0,4.4909484254934444
KHM,10,1376,-4.9382267441860463,5.3238624318510537
KHM,11,4421,-2.0,4.63238464159028
KHM,12,3030,-4.1244224422442244,5.135565111398912
KHM,13,905,-5.2974585635359128,5.0479100504515975
KHM,14,294,-6.6598639455782314,4.564810272041071
KHM,15,827,-7.1999999999999966,3.4348586622249808
KHM,16,1586,-5.1721311475409824,5.0895277243861941
KHM,17,1646,-5.1695018226002416,3.0657212535239631
KHM,18,940,-9.1531914893617028,3.5341067353967044
KHM,19,9591,-9.943071629652799,3.2772904963734959
KHM,20,79,-9.9810126582278489,3.7682872467774868
KIR,01,23,-0.069565217391304349,3.76370564726788
KIR,02,15,3.253333333333333,2.6218454188104841
KIR,03,53,4.3509433962264144,5.8948051377396231
KIR,04,92,3.1978260869565216,3.9612777608255452
KIR,05,55,6.3418181818181809,5.3904144306543378
KIR,06,5,6.08,1.9589378409943241
KIR,07,1,7.4,5.45454545454545
KIR,08,4,6.0,2.8243792350075689
KIR,09,3,-2.0,5.18292682926829
KIR,10,1,-5.0,-2.83687943262411
KIR,11,2,-2.0,4.71204188481675
KIR,12,8,-4.0,-0.086719725877818121
KIR,13,1,-4.4,8.78378378378378
KIR,15,1,-7.2,3.36787564766839
KIR,16,2,-4.0,4.49612403100775
KIR,17,5,-5.0,3.8771096130468434
KIR,18,14,-9.0,4.7208578353324357
KIR,19,12,-10.0,4.4003823779074134
KNA,01,207,0.41449275362318833,5.59697368750383
KNA,02,73,3.1342465753424658,5.5068743613665463
KNA,03,344,4.0436046511627914,5.8379643834477015
KNA,04,1121,2.5583407671721674,5.3649625117779074
KNA,05,256,4.3078125,6.375329981874807
KNA,06,26,6.2615384615384624,5.1392408153900213
KNA,07,32,7.3125000000000027,9.6992470025302975
KNA,08,49,6.0612244897959187,4.57409664596696
KNA,09,28,-2.0,5.8246716377111714
KNA,10,8,-5.0,7.4585236858804516
KNA,11,63,-2.0,4.7346055722323257
KNA,12,46,-4.3913043478260869,5.9454146463426927
KNA,13,12,-4.6166666666666663,5.333067276579917
KNA,14,5,-6.5,4.67794387776196
KNA,15,3,-7.2,4.6601175024672967
KNA,16,21,-4.980952380952381,6.1210945953402263
KNA,17,68,-5.3705882352941172,3.7014944296898293
KNA,18,18,-9.5833333333333339,4.3485511612282819
KNA,19,54,-9.9444444444444446,4.3316780437481
KWT,01,8540,0.0089812646370023511,4.3539268769921247
KWT,02,3849,2.4674980514419325,4.7117046771725191
KWT,03,9070,4.4561521499448746,4.4373340814863713
KWT,04,33140,2.7725105612502565,4.0683722508238933
KWT,05,8068,5.0858824988314506,5.2879710886958655
KWT,06,2069,6.517254712421459,3.9258425991703327
KWT,07,1818,7.7136413641364143,4.8758462565777991
KWT,08,8314,8.8003367813326925,4.7081286513170841
KWT,09,616,-2.0,3.9030279711011389
KWT,10,1317,-4.9734244495064539,4.9043508807207026
KWT,11,4026,-2.0,4.1751290797592473
KWT,12,1968,-4.1443089430894311,4.6126916716833941
KWT,13,1295,-5.4986872586872613,4.15540126648929
KWT,14,356,-6.8511235955056176,3.7742451106762078
KWT,15,1350,-7.1999999999999957,4.38489590482642
KWT,16,2235,-6.1902460850111858,4.4228630712713262
KWT,17,2478,-5.3701372074253433,3.9534335580598676
KWT,18,1085,-9.2267281105990779,3.6341182272937465
KWT,19,4351,-9.919328889910366,3.6837995925952831
KWT,20,15,-9.8333333333333339,3.0891329135179322
