ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
CY,16,111,-5.3117117117117116,2.8425730009694616
CY,17,123,-5.3235772357723574,2.8561250746041362
CY,18,23,-9.3695652173913047,3.8017410097266846
CY,19,250,-9.968,2.5262139874309009
CY,20,4,-9.875,4.1813530561483994
EN,01,350,-0.071142857142857174,2.1284220656888428
EN,02,236,2.9614406779661016,2.0109982968624047
EN,03,329,4.11550151975684,3.2831440924450974
EN,04,1106,3.1383363471971064,2.8578638540341821
EN,05,356,4.9775280901555261,4.0860850339490691
EN,06,94,6.406382979737951,1.82695566234366
EN,07,71,7.4169014084507046,1.6211372985367
EN,08,105,6.5428571428571427,2.1130047128200715
EN,09,62,-2.0,2.1729425732332284
EN,10,46,-5.0,1.8345818710205084
EN,11,146,-2.0,1.6942418064837412
EN,12,64,-4.1875,2.8638353713297673
EN,13,84,-5.0428571428571427,0.99879426849606545
EN,14,17,-6.617647058823529,2.7979981110356396
EN,15,86,-7.1999999999999993,-1.5030053836476034
EN,16,46,-5.786956521739131,1.7385902505865869
EN,17,70,-5.1171428571428565,1.0267993441778809
EN,18,13,-9.1923076923076916,0.48963111482956695
EN,19,94,-9.9042553191489358,0.51512192270899071
ER,01,147,-0.0061224489795918373,5.0464491132125886
ER,02,106,2.9499999999999997,4.3607046031913042
ER,03,176,4.120454545454546,5.3417891230240553
ER,04,1036,2.8889961389961392,4.7765599976560633
ER,05,174,5.0258620689655169,7.21434387453883
ER,06,15,6.36,4.591803412400977
ER,07,63,7.4999999999999982,1.3572071389285896
ER,08,43,6.6279069767441863,4.3315496958129112
ER,09,8,-2.0,3.323810085818907
ER,10,36,-4.7222222222222223,5.0032647701132884
ER,11,127,-2.0,4.7615177443891668
ER,12,24,-4.125,4.8313780003355884
ER,13,13,-4.6,3.8669162288376118
ER,14,21,-6.5476190476190474,3.1189367289803247
ER,15,8,-7.2000000000000011,5.6651196454691632
ER,16,15,-5.4133333333333331,3.4472211061661446
ER,17,31,-5.2709677419354843,3.2248516531605507
ER,18,24,-8.9583333333333339,1.5487506131705187
ER,19,134,-9.9253731343283587,3.2446731204226915
ER,20,1,-10.0,6.57364341085271
ET,01,890,-0.028876404494382026,4.3537284964436456
ET,02,661,3.0031770045385784,4.2367789763354082
ET,03,1425,4.1781052631578959,3.4100256841424375
ET,04,5198,2.8565602154674874,4.0943138068879339
ET,05,1387,5.9691420331651059,4.8007112715328937
ET,06,248,6.2483870967741932,3.0197028054148429
ET,07,297,7.3131313131313131,4.6130784769255788
ET,08,499,6.6252505010020037,3.1463183945263538
ET,09,74,-2.0,3.8215682974359164
ET,10,102,-5.0,4.8002080251482111
ET,11,377,-2.0,3.9989432653126977
ET,12,169,-4.224852071005917,3.4465281700171797
ET,13,91,-5.1758241758241761,3.635018547170449
ET,14,28,-6.6785714285714288,5.7431658497552744
ET,15,24,-7.1999999999999993,4.2258050798121536
ET,16,81,-5.5876543209876548,3.5887935464045571
ET,17,157,-5.1452229299363053,3.8843297597078643
ET,18,112,-8.8303571428571423,3.5766058252370505
ET,19,410,-9.9146341463414629,2.1747181151387944
ET,20,1,-10.0,7.10227272727273
EZ,01,1290,0.035116279069767442,4.98560627496827
EZ,02,688,3.0494186046511627,4.9540732755463672
EZ,03,1282,4.1391575663026519,5.2976017285115526
EZ,04,5250,3.1671238095192673,4.7289914031988554
EZ,05,1411,5.0280652019844094,6.1815783552742287
EZ,06,310,6.3664516129032229,4.0884469871117286
EZ,07,151,7.39205298013245,5.0878700315279133
EZ,08,215,6.6093023255813952,3.5747024403959116
