ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
KN,01,70926,-0.014577164913703382,1.0448871742179948
KN,02,35458,2.8443031192010766,1.4189633850053869
KN,03,46092,4.1891434521390813,2.6602819869462686
KN,04,177533,3.2605064973425155,2.4695906950512256
KN,05,38356,4.4438132236269663,2.7956581952556774
KN,06,9425,6.385549071840642,1.6199048045437769
KN,07,9922,7.3883894376902735,2.5547018171246192
KN,08,17642,6.487529758530779,1.2416248525691647
KN,09,8602,-2.0,1.6270289649640604
KN,10,8648,-4.8490107601527246,1.083241567838219
KN,11,36566,-2.0,0.23243455036336266
KN,12,14251,-4.2563328889200758,1.201377110279418
KN,13,18768,-5.1601236153289127,-0.66405736307794938
KN,14,1874,-6.51974386339381,0.39520317774874686
KN,15,6295,-7.19999999881832,-0.50495310876392452
KN,16,16721,-6.4444471024460244,0.6428786289871552
KN,17,16838,-5.229587837035278,-0.57612839904858693
KN,18,8494,-9.2449964680951258,1.0470499804476616
KN,19,20464,-9.96391223612197,-0.737512864376854
KN,20,78,-9.85897435897436,-1.8625652469730458
KS,01,52072,0.0683745583126722,2.2980328559731027
KS,02,27693,2.9692232694277343,2.416663518850692
KS,03,75060,4.1526725285319444,3.2740641653817062
KS,04,233181,3.0983802282039674,3.0261636295919421
KS,05,55531,4.9897498695951557,3.6092134475406974
KS,06,22660,6.4987731689072605,2.3738982349606279
KS,07,13586,7.3408508762526363,2.6765828475445645
KS,08,13081,6.9710266799174372,2.5112131901770742
KS,09,5945,-2.0,1.8235405003070424
KS,10,5662,-4.8974177573399365,2.2509298824585593
KS,11,24562,-2.0,1.3118378878731507
KS,12,9146,-4.2051169910343322,1.9359941830409635
KS,13,7645,-5.2076651412385084,0.51534330079080592
KS,14,3163,-6.558172620929497,1.1658234399633971
KS,15,7805,-7.19999999846043,0.74680343025004559
KS,16,6896,-5.566719837587,1.3989687242390048
KS,17,13074,-5.1996022640354873,0.60515696735011681
KS,18,5331,-9.2779028324892145,1.3840144511002488
KS,19,17996,-9.96843743054012,0.849130103912354
KS,20,135,-9.9592592592592588,1.8483153500179579
OD,01,5195,-0.0029643888331239796,-0.36619769549221431
OD,02,3045,2.8269293924622927,0.1447359645093044
OD,03,3294,4.3224043713530822,0.90984215727356665
OD,04,14752,2.7594021148672607,0.45382663760080483
OD,05,4467,4.9475486905243367,1.6920261555894978
