ActorGeo_CountryCode,MonthYear,EventRootCode,EventCount,AvgGoldScore,AvgTone
ER,199005,04,1,1.0,3.49344978165939
ER,199005,05,1,3.4,7.86516853932584
ER,199005,19,3,-10.0,5.11204481792717
ER,199006,19,1,-10.0,5.88235294117647
ER,199007,04,1,1.0,8.10810810810811
ER,199007,13,1,-4.4,7.95454545454545
ER,199008,01,3,-1.3333333333333333,7.3823766353539
ER,199008,02,2,3.4,2.4390243902439
ER,199008,04,1,1.0,6.45161290322581
ER,199008,08,1,5.0,5.05050505050505
ER,199008,11,2,-2.0,6.34920634920635
ER,199008,19,2,-10.0,4.47761194029851
ER,199009,05,2,3.4,5.64102564102564
ER,199009,08,1,7.0,8.84955752212389
ER,199009,11,1,-2.0,1.14068441064639
ER,199009,19,2,-10.0,3.76650660264106
ER,199010,01,1,0.0,8.87096774193548
ER,199010,04,5,5.9799999999999995,3.4114147161812065
ER,199010,17,2,-5.0,1.33333333333333
ER,199010,19,4,-10.0,0.763403263403265
ER,199011,03,1,4.0,11.1111111111111
ER,199011,07,2,7.2,2.09424083769634
ER,199011,18,1,-9.0,1.61290322580645
ER,199011,19,2,-10.0,2.9046997389033948
ER,199012,01,2,0.2,7.14285714285714
ER,199012,04,2,1.0,6.3953488372093
ER,199012,05,2,3.4,7.14285714285714
ER,199012,11,1,-2.0,7.41279069767442
ER,199012,19,1,-10.0,1.0752688172043
ER,199101,01,1,0.0,2.5
ER,199101,02,1,3.4,0.0
ER,199101,04,2,1.9,4.182184978274365
ER,199101,05,2,8.0,10.7142857142857
ER,199102,01,1,-0.4,1.78571428571429
ER,199102,19,1,-10.0,1.49253731343284
ER,199103,01,2,0.4,5.40540540540541
ER,199103,04,4,3.1750000000000003,5.6549753537561323
ER,199103,18,1,-10.0,1.61290322580645
ER,199103,19,1,-10.0,5.40540540540541
ER,199104,02,1,3.0,5.08474576271187
ER,199104,10,1,-5.0,5.08474576271187
ER,199104,11,2,-2.0,3.74531835205993
ER,199104,17,3,-5.0,4.313781259830983
ER,199104,18,1,-9.0,2.46913580246914
ER,199104,19,5,-10.0,4.6747474186621982
ER,199105,01,4,0.30000000000000004,5.1874673168674272
ER,199105,02,3,3.0,4.8248999063458129
ER,199105,04,10,5.58,5.62068064926639
ER,199105,05,9,3.4000000000000004,5.3383486737722121
ER,199105,06,4,6.0,4.6399463625571293
ER,199105,07,2,7.2,5.93205610867199
ER,199105,08,2,9.0,5.45454545454545
ER,199105,10,3,-5.0,4.5389643318263841
ER,199105,11,1,-2.0,7.75862068965517
ER,199105,12,1,-4.0,4.11764705882353
ER,199105,14,1,-6.5,5.59284116331096
ER,199105,17,2,-5.0,5.5380540047852351
ER,199105,19,3,-10.0,5.2985243944589007
ER,199106,02,4,2.425,4.9185509003396923
ER,199106,04,6,1.8999999999999997,4.2003688687110836
ER,199106,06,1,6.0,3.00429184549356
ER,199106,07,1,8.3,3.23076923076923
ER,199107,01,2,0.0,5.9372338363078292
ER,199107,04,7,3.8285714285714287,4.9815470191894269
ER,199108,01,2,0.0,5.98958333333333
ER,199108,02,1,3.0,7.30994152046784
ER,199108,05,3,3.4666666666666668,7.7761953386718128
ER,199109,04,5,3.5799999999999996,4.7444998945666681
ER,199109,07,1,7.0,10.9905020352782
ER,199110,01,1,0.0,8.3969465648855
ER,199110,02,2,3.0,6.55737704918033
ER,199110,03,1,4.0,1.31147540983607
ER,199110,04,3,3.9,1.1719359875097608
ER,199110,07,1,7.4,6.71140939597315
ER,199111,02,1,3.0,7.9136690647482
ER,199111,03,2,4.0,7.29166666666667
ER,199111,04,6,2.3000000000000003,2.6623329770330053
ER,199111,05,1,8.0,6.66666666666667
ER,199111,11,1,-2.0,5.88235294117647
ER,199111,19,1,-10.0,10.0
ER,199112,04,12,5.1000000000000005,3.7206979960299069
ER,199112,07,1,7.0,12.2699386503067
ER,199112,11,1,-2.0,5.26315789473684
ER,199201,02,3,3.0,5.7671957671957665
ER,199201,03,2,4.0,6.8477765344606105
ER,199201,04,22,2.0909090909090908,6.7434119460065434
ER,199201,05,2,3.5,3.44827586206897
ER,199201,06,1,6.0,8.61618798955614
ER,199202,02,2,3.0,6.08695652173913
ER,199202,04,4,1.9,3.8808965615231594
ER,199202,06,2,6.4,6.25
ER,199203,01,1,-2.0,4.07239819004525
ER,199203,02,1,3.0,6.52315720808871
ER,199203,03,3,4.0,5.88235294117647
ER,199203,04,1,7.0,2.77777777777778
ER,199204,02,2,1.4500000000000002,5.5353430353430344
ER,199204,03,1,4.0,11.1111111111111
ER,199204,04,2,4.45,1.7480537862703449
ER,199204,07,1,7.4,3.2719836400818
ER,199204,11,1,-2.0,5.81818181818182
ER,199204,19,1,-10.0,5.15463917525773
ER,199205,02,1,3.0,7.82608695652174
ER,199205,03,1,4.0,7.0
ER,199205,04,3,3.3000000000000003,3.7037037037037064
ER,199205,05,1,8.0,7.0
ER,199205,09,1,-2.0,5.63985113083309
ER,199206,02,2,4.0,2.88808664259928
ER,199206,03,1,5.2,2.75862068965517
ER,199206,04,2,1.45,8.0398789389353738
ER,199206,05,2,3.4,3.2
ER,199206,06,1,6.0,2.75862068965517
ER,199207,01,1,0.4,6.0
ER,199208,03,2,4.0,5.9337655733536749
ER,199208,04,2,1.45,5.783481480135
ER,199208,07,1,7.4,2.29885057471264
ER,199209,09,2,-2.0,5.71428571428571
ER,199210,01,1,0.0,3.87096774193548
ER,199210,04,4,1.6749999999999998,1.4439324116743459
ER,199211,03,2,4.0,10.1694915254237
ER,199211,05,1,8.0,10.1694915254237
ER,199212,04,7,6.1428571428571432,4.675407685954184
ER,199212,16,1,-4.0,5.97014925373134
ER,199301,02,1,3.0,6.27062706270627
ER,199301,04,12,3.4,3.4569158613501094
ER,199301,05,1,6.0,6.42201834862385
ER,199301,11,1,-2.0,5.22151898734177
ER,199301,13,1,-4.4,5.40540540540541
ER,199302,04,3,3.3000000000000003,7.2385969671228167
ER,199303,03,1,4.0,3.86473429951691
ER,199303,04,5,1.0,0.0
ER,199303,05,1,3.4,7.47663551401869
ER,199304,02,1,3.0,11.1111111111111
ER,199304,04,2,1.9,2.5786713286713248
ER,199304,05,5,4.96,4.23443406088595
ER,199304,07,1,7.0,5.22088353413655
ER,199304,17,1,-5.0,4.19354838709677
ER,199305,01,10,0.12000000000000002,7.8240750108715416
ER,199305,02,3,3.0,9.3881918482125926
ER,199305,03,5,4.0,7.5250923084923782
ER,199305,04,10,1.9,4.9892624856887426
ER,199305,05,9,4.2666666666666666,9.8280641370072122
ER,199305,07,2,7.0,5.6390977443609
ER,199305,08,2,5.0,4.16666666666667
ER,199305,09,1,-2.0,0.819672131147541
ER,199305,12,2,-4.0,8.08823529411765
ER,199306,01,4,0.0,3.54706684856753
ER,199306,03,1,4.0,12.8205128205128
ER,199306,04,5,1.5399999999999998,5.81373495600571
ER,199306,05,5,5.8,5.9513001945122976
ER,199306,06,1,6.0,5.55555555555556
ER,199306,07,3,7.4000000000000012,5.26892521230938
ER,199307,01,4,-0.525,4.4234415077506419
ER,199307,03,4,4.3,6.4049495955925426
ER,199307,04,4,2.125,5.0322079830117152
ER,199307,05,2,6.0,7.083520431073195
ER,199307,19,1,-10.0,1.31578947368421
ER,199308,01,1,0.0,0.772200772200772
ER,199308,03,1,4.0,12.9032258064516
ER,199308,05,3,6.0,13.296986218385568
ER,199309,02,1,3.2,11.3234253361642
ER,199309,04,2,4.45,7.1768641832336151
ER,199310,01,1,-0.4,11.3066666666667
ER,199310,02,1,3.0,10.0746268656716
ER,199310,03,2,4.0,13.423423423423401
ER,199310,04,2,4.45,9.6480466149975541
ER,199310,05,1,6.0,9.57446808510638
ER,199310,07,1,7.4,11.3207547169811
ER,199310,08,1,5.0,7.36842105263158
ER,199311,01,1,0.4,2.24358974358974
ER,199311,03,5,4.0,6.89747899159664
ER,199311,04,16,3.08125,5.5267194821774188
ER,199311,05,2,3.5,5.154052936311
ER,199311,11,1,-2.0,8.06451612903226
ER,199312,03,3,4.0,3.125
ER,199312,05,2,3.4,15.0943396226415
ER,199401,02,3,3.3333333333333335,2.8108773225052297
ER,199401,03,4,4.6,12.147928994082839
ER,199401,04,13,2.2769230769230768,4.8573023541100984
ER,199401,05,2,8.0,11.333333333333336
ER,199401,11,3,-2.0,0.0
ER,199402,02,1,3.2,5.3030303030303
ER,199402,04,2,7.0,4.2016806722689051
ER,199402,05,1,3.4,3.68098159509202
ER,199402,13,1,-4.4,9.63455149501661
ER,199403,04,3,5.0,9.0031108724626669
ER,199403,06,2,6.4,4.21052631578947
ER,199404,04,5,4.96,2.9388292866553742
ER,199405,02,2,3.0,6.3231850117096
ER,199405,03,2,5.2,5.58375634517767
ER,199405,04,3,1.8999999999999997,1.6025641025641002
ER,199405,05,1,8.0,2.04778156996587
ER,199405,07,3,7.1333333333333329,7.4168076706147774
ER,199405,10,2,-5.0,5.25587828492393
ER,199405,11,6,-2.0,5.59646539027982
ER,199405,13,1,-7.0,5.94713656387665
ER,199406,04,1,1.0,1.36986301369863
ER,199407,03,2,4.0,3.9984980105227104
ER,199408,04,6,2.1999999999999997,5.4031968844697715
ER,199408,07,1,7.4,0.0
ER,199408,08,1,7.0,0.0
ER,199409,03,1,4.0,5.59440559440559
ER,199409,04,3,1.5999999999999999,3.4886146503458604
ER,199411,03,1,5.2,1.36054421768707
ER,199411,04,9,2.5,4.83820378032463
ER,199412,01,1,-0.4,6.16169103937822
ER,199412,02,2,3.0,4.8780487804878
ER,199412,03,1,4.0,14.4230769230769
ER,199412,04,7,5.5428571428571427,6.1953196789193425
ER,199412,05,3,4.9333333333333336,7.8872303464594
ER,199412,11,4,-2.0,4.8780487804878
ER,199412,16,1,-7.0,6.16169103937822
ER,199412,17,1,-5.0,5.66037735849057
ER,199412,19,1,-10.0,4.8780487804878
ER,200702,01,2,0.0,8.17307692307692
ER,200702,03,1,4.0,5.77659574468085
ER,200702,04,8,3.625,8.0741287890548836
ER,200702,16,1,-8.0,6.62983425414365
ER,200704,04,7,4.4285714285714288,4.3035463650497814
ER,200704,07,1,7.0,11.1111111111111
ER,200704,08,1,9.0,8.66141732283465
ER,200705,02,2,3.0,3.7542662116041
ER,200705,04,2,7.0,7.5385154061624648
ER,200705,05,4,3.5,6.34920634920635
ER,200706,04,1,1.0,7.64192139737991
ER,200706,17,3,-5.0,4.85436893203883
ER,200707,04,1,1.0,8.45341018251681
ER,200707,05,6,3.5,7.7007298875580839
ER,200708,05,1,3.5,9.48509485094851
ER,200708,13,1,-4.4,3.61759521393088
ER,200709,10,1,-5.0,4.81651376146789
ER,200709,12,2,-4.0,5.7285363445325
ER,200710,03,1,4.0,9.91735537190083
ER,200710,04,6,2.0,7.2894653567784315
ER,200710,19,1,-10.0,7.07395498392283
ER,200712,02,2,1.35,10.118587393632374
ER,200712,03,1,4.0,7.75347912524851
ER,200712,04,4,1.0,5.45159043417692
ER,200712,07,4,7.0,6.1329041341407651
ER,200801,04,6,1.9000000000000001,3.7037037037037
ER,200801,12,1,-4.0,4.83759977979631
ER,200802,04,5,1.72,7.083571611827705
ER,200802,07,2,7.4,4.81586402266289
ER,200802,19,1,-10.0,1.31578947368421
ER,200803,04,7,7.0,1.4879279455231287
ER,200803,12,4,-4.0,1.5616290412486049
ER,200803,17,1,-5.0,0.598802395209581
ER,200803,19,1,-9.5,0.598802395209581
ER,200804,01,1,0.0,5.71951964176674
ER,200804,04,2,1.45,6.5746753246753258
ER,200804,11,1,-2.0,2.05338809034908
ER,200805,19,3,-10.0,3.2831667534315963
ER,200806,04,2,1.45,3.2254291575197
ER,200806,11,1,-2.0,3.02325581395349
ER,200806,17,2,-5.0,5.08259801270263
ER,200808,03,1,4.0,3.63636363636364
ER,200808,04,1,1.0,9.19540229885057
ER,200808,05,2,3.5,6.3035995566186349
ER,200808,13,1,-4.4,3.11926605504587
ER,200809,01,1,0.0,7.71604938271605
ER,200809,03,2,4.0,6.46672914714152
ER,200809,04,1,1.9,2.78746746674379
ER,200810,01,1,-0.4,4.72312703583062
ER,200810,05,1,3.4,11.0497237569061
ER,200810,13,1,-7.0,4.72312703583062
ER,200811,03,1,4.0,8.76524390243902
ER,200811,04,1,1.0,8.76524390243902
ER,200901,04,3,2.1999999999999997,3.8149693432510969
ER,200901,08,1,5.0,5.26315789473684
ER,200901,19,2,-9.75,2.0774588552491169
ER,200902,02,1,3.4,2.4896265560166
ER,200902,04,2,1.9,2.47678018575851
ER,200903,02,5,4.0,4.0458680468479127
ER,200903,03,4,4.0,4.9352961634367052
ER,200903,04,25,2.6439999999999997,4.734425362331006
ER,200903,10,8,-5.0,3.5959570458546715
ER,200903,11,1,-2.0,4.67836257309941
ER,200903,17,8,-5.0,3.4769909014310811
ER,200903,19,2,-10.0,2.69995443359517
ER,200904,02,1,4.0,6.43086816720257
ER,200904,04,11,2.5545454545454547,3.0593919327418861
ER,200904,11,1,-2.0,4.36241610738255
ER,200904,18,1,-9.0,4.36241610738255
ER,200905,11,3,-2.0,6.77966101694915
ER,200905,18,1,-10.0,3.69127516778524
ER,200906,11,3,-2.0,6.80772769089236
ER,200906,16,1,-4.0,5.4176072234763
ER,200909,06,1,6.0,3.88888888888889
ER,200910,05,12,8.0,5.75089971792627
ER,201001,03,1,6.0,10.2
ER,201001,08,1,7.0,2.36220472440945
ER,201001,09,1,-2.0,3.3065236818588
ER,201002,02,2,3.0,8.01754614337396
ER,201002,04,3,1.8999999999999997,7.723647711511787
ER,201002,07,2,7.4,5.10204081632653
ER,201002,14,2,-6.5,5.20965692503177
ER,201002,17,2,-5.0,7.83132530120482
ER,201004,04,2,2.8,6.30914826498423
ER,201005,01,1,0.0,5.0
ER,201005,19,1,-10.0,2.35294117647059
ER,201007,11,2,-2.0,7.42869776696883
ER,201008,01,1,-0.4,7.03862660944206
ER,201008,04,2,2.8,8.8709980990382249
ER,201008,07,2,7.4,5.32915360501567
ER,201009,03,2,4.0,7.3975040286850557
ER,201009,10,2,-5.0,3.73134328358209
ER,201010,06,2,7.4,4.8735049007464646
ER,201011,01,1,0.0,4.78677110530896
ER,201011,02,1,3.4,4.78677110530896
ER,201011,04,2,2.8,5.3948397185301
ER,201011,14,1,-6.5,4.78677110530896
ER,201012,04,1,2.8,3.35853318073888
ER,201012,09,1,-2.0,4.97237569060773
ER,201012,12,1,-4.0,4.24955139445813
ER,201101,05,1,6.0,6.23451692815855
ER,201102,10,4,-5.0,5.4616061720084907
ER,201102,11,2,-2.0,5.26307758758298
ER,201103,02,1,3.4,10.062893081761
ER,201104,06,1,6.4,6.19718309859155
ER,201105,04,4,1.9,4.6475421675993953
ER,201105,19,1,-10.0,3.32640332640333
ER,201106,04,1,7.0,6.19603072372502
ER,201106,05,1,3.4,7.98548094373866
ER,201107,02,2,4.0,11.3978494623656
ER,201107,04,4,2.3499999999999996,12.493354598617749
ER,201107,05,1,8.0,11.4285714285714
ER,201107,11,2,-2.0,2.112597547380155
ER,201107,13,2,-5.8,6.70391061452514
ER,201107,19,1,-9.5,2.643539788222
ER,201109,04,2,1.75,5.31055900621118
ER,201109,13,1,-7.0,7.37913486005089
ER,201110,01,1,0.0,8.29875518672199
ER,201110,04,1,7.0,2.75438005390836
ER,201110,05,2,3.45,8.7198632727680252
ER,201110,07,1,7.4,12.5435540069686
ER,201111,03,1,4.0,9.38337801608579
ER,201111,11,2,-2.0,5.19125683060109
ER,201112,04,1,2.8,4.31472081218274
ER,201112,19,2,-9.5,4.7032802224067893
ER,201201,01,2,0.0,3.9223929860130551
ER,201201,04,1,2.8,2.48688199066588
ER,201201,05,1,8.0,3.44827586206897
ER,201202,01,11,0.0,3.0334831748999354
ER,201202,03,3,4.3999999999999995,5.9027777777777812
ER,201205,04,2,2.8,8.05987334484744
ER,201205,07,1,7.4,3.74479889042996
ER,201205,09,1,-2.0,4.71491228070175
ER,201205,11,1,-2.0,9.21052631578947
ER,201205,14,1,-6.5,3.36700336700337
ER,201205,19,2,-10.0,3.8655229071975752
ER,201206,01,2,0.0,1.923562529215805
ER,201206,07,1,7.0,4.61538461538462
ER,201206,11,1,-2.0,2.83842794759825
ER,201206,14,2,-6.5,4.54545454545455
ER,201206,16,3,-4.0,2.54305751652835
ER,201206,17,6,-5.0,2.9939710461251288
ER,201207,01,2,-0.4,5.37383177570093
ER,201207,02,2,3.0,7.16723549488055
ER,201207,16,5,-4.0,5.1752489612267736
ER,201207,19,2,-9.5,3.28358208955224
ER,201208,01,1,0.0,7.3102068741916
ER,201208,07,1,7.0,3.55731225296443
ER,201208,18,1,-9.0,3.74744492854358
ER,201209,04,1,1.9,4.35356200527704
ER,201210,09,1,-2.0,3.21543408360129
ER,201210,11,7,-2.0,5.5904757463646328
ER,201210,17,1,-5.0,3.21543408360129
ER,201211,11,1,-2.0,3.33969465648855
ET,197905,04,1,1.0,8.12641083521445
ET,197908,04,1,7.0,8.15822002472188
ET,197908,11,1,-2.0,5.93525179856115
ET,197912,05,1,3.4,8.55614973262032
ET,198506,04,1,1.9,4.05727923627685
ET,198602,05,1,3.4,3.27868852459016
ET,198605,04,2,7.0,3.44827586206897
ET,198605,11,1,-2.0,2.4390243902439
ET,198607,02,2,3.0,4.36681222707424
ET,198607,05,2,3.45,4.6627449565123253
ET,198607,11,2,-2.0,4.36681222707424
ET,198607,13,1,-5.8,4.95867768595041
ET,198608,04,1,1.0,5.60344827586207
ET,198609,11,2,-2.0,3.42857142857143
ET,198611,02,1,3.0,5.68181818181818
ET,198701,01,1,0.0,7.04845814977974
ET,198701,04,1,7.0,3.00429184549356
ET,198702,01,1,0.0,4.46927374301676
ET,198702,02,1,-0.3,4.16666666666667
ET,198702,03,5,4.0,4.3154895369943231
ET,198702,04,7,2.7571428571428571,4.0196915623457539
ET,198702,05,1,3.4,2.5974025974026
ET,198702,06,1,6.0,3.7542662116041
ET,198702,11,1,-2.0,4.93827160493827
ET,198702,18,1,-9.0,5.29411764705882
ET,198702,19,2,-10.0,2.96052631578947
ET,198703,01,1,0.0,7.73955773955774
ET,198703,04,1,7.0,2.85132382892057
ET,198703,05,1,3.5,2.10842634613026
ET,198703,11,1,-2.0,4.60829493087558
ET,198703,19,2,-10.0,3.57142857142857
ET,198704,02,2,3.0,2.8544117647058798
ET,198704,03,1,4.0,3.3175355450237
ET,198704,04,6,5.0,5.5335117066563067
ET,198704,05,1,3.4,2.4
ET,198704,07,1,7.4,4.28571428571429
ET,198704,08,1,7.0,6.93069306930693
ET,198704,11,2,-2.0,3.153125
ET,198704,12,1,-4.0,3.30882352941176
ET,198704,16,2,-7.0,3.90625
ET,198704,19,4,-10.0,2.85441176470588
ET,198705,03,1,4.0,1.78571428571429
ET,198705,04,2,7.0,1.8018018018018
ET,198705,11,1,-2.0,2.63157894736842
ET,198705,15,2,-7.2,2.63157894736842
ET,198707,01,3,0.0,6.48724113147846
ET,198707,02,1,3.0,6.42570281124498
ET,198707,04,1,1.0,1.67364016736402
ET,198707,05,3,3.4,6.41302360690928
ET,198708,01,1,0.0,4.149377593361
ET,198708,04,1,1.9,5.14285714285714
ET,198708,16,1,-8.0,5.14285714285714
ET,198709,01,2,0.0,4.37158469945355
ET,198709,05,2,8.0,1.63934426229508
ET,198712,04,1,5.0,1.06382978723404
ET,198801,04,1,1.9,1.50943396226415
ET,198801,19,4,-10.0,2.11640211640212
ET,198803,03,6,4.0,1.6038275208377202
ET,198803,04,13,2.2230769230769232,2.5537347976387719
ET,198803,11,4,-2.0,2.31316466051186
ET,198803,19,2,-10.0,6.0
ET,198804,03,4,4.0,8.1364548487583779
ET,198804,04,10,4.96,5.9856910241974539
ET,198804,05,15,4.3866666666666667,7.4479290909044868
ET,198804,08,1,7.0,5.67951318458418
ET,198804,11,2,-2.0,4.45682451253482
ET,198804,15,2,-7.2,2.08333333333333
ET,198805,03,2,4.0,6.1145077720207253
ET,198805,04,4,4.0,4.0034211219404323
ET,198805,05,1,8.0,5.82901554404145
ET,198805,10,1,-5.0,9.37912813738441
ET,198805,19,3,-10.0,7.5707108090527768
ET,198806,03,2,5.5,2.90709155086022
ET,198806,04,1,7.0,7.78032036613272
ET,198806,05,2,8.0,3.44827586206897
ET,198806,08,2,7.0,4.21686746987952
ET,198806,19,3,-10.0,2.6581037719273932
ET,198807,03,3,4.0,5.7374036774191532
ET,198807,04,4,2.5,7.8572860075896678
ET,198807,05,1,3.4,5.15759312320917
ET,198808,04,8,1.7874999999999999,3.29522490706701
ET,198808,05,2,3.5,8.58895705521472
ET,198808,07,1,7.0,4.91400491400491
ET,198808,08,5,6.6,3.0920861182857018
ET,198808,11,1,-2.0,0.0
ET,198808,19,1,-10.0,4.91400491400491
ET,198809,02,2,3.0,6.9066389012841505
ET,198809,06,1,6.0,6.5843621399177
ET,198809,07,1,8.3,3.31325301204819
ET,198809,17,1,-5.0,0.0
ET,198809,19,2,-10.0,2.20994475138122
ET,198810,02,1,3.0,1.15384615384615
ET,198810,03,1,4.0,3.75
ET,198810,04,3,3.6,3.7323830169944436
ET,198811,05,2,8.0,7.42040611682126
ET,198811,13,1,-4.4,0.671140939597315
ET,198812,01,2,0.0,12.5
ET,198812,03,4,4.0,2.70315891005546
ET,198812,04,12,2.1999999999999997,2.31667112180344
ET,198812,05,2,3.4,12.5
ET,198812,11,1,-2.0,4.8469387755102
ET,198812,19,1,-10.0,3.91608391608392
ET,198901,01,2,0.0,5.6372549019607847
ET,198901,02,2,3.0,5.99647266313933
ET,198901,03,4,4.0,2.950858778625955
ET,198901,04,15,4.04,3.3689149888149803
ET,198901,05,5,5.26,4.93673477707243
ET,198901,07,3,7.4000000000000012,2.4673517448083935
ET,198901,08,2,8.5,6.4129966785582448
ET,198901,12,3,-4.666666666666667,8.441990962368763
ET,198901,19,5,-10.0,4.39363436320223
ET,198902,01,7,-0.028571428571428574,5.7232034341919205
ET,198902,02,5,3.0,4.7253285389214561
ET,198902,03,1,4.0,9.27152317880795
ET,198902,04,37,2.6567567567567565,1.9613431236337426
ET,198902,05,4,4.55,6.3781698932344577
ET,198902,07,2,7.4,3.35621662852784
ET,198902,08,1,10.0,3.1434184675835
ET,198902,11,2,-2.0,3.66132723112128
ET,198902,13,1,-4.4,8.0
ET,198902,14,1,-6.5,3.73831775700935
ET,198902,16,1,-8.0,4.35510887772194
ET,198902,19,2,-10.0,4.59770114942529
ET,198903,01,7,0.0,4.0987878815765209
ET,198903,02,4,1.4000000000000001,3.3494414099096721
ET,198903,03,5,4.72,5.020938186961196
ET,198903,04,27,2.0444444444444443,3.7254732364976024
ET,198903,05,6,6.5,1.1986809768570017
ET,198903,06,2,6.0,0.900900900900901
ET,198903,07,4,7.425,2.4140980905301923
ET,198903,08,1,5.0,0.0
ET,198903,10,1,-5.0,4.1501976284585
ET,198903,11,1,-2.0,5.07462686567164
ET,198903,18,5,-9.0,4.4080717488789194
ET,198904,01,4,0.2,4.2381896727232924
ET,198904,02,4,3.0,3.2869927262641676
ET,198904,03,1,5.2,3.95480225988701
ET,198904,04,15,3.6733333333333329,3.6062693920964346
ET,198904,05,7,4.7428571428571429,4.987235077387262
ET,198904,06,2,6.0,3.95480225988701
ET,198904,07,6,7.0,4.6173634557697047
ET,198904,08,1,7.0,15.4761904761905
ET,198904,09,1,-2.0,1.75438596491228
ET,198904,11,1,-2.0,1.75438596491228
ET,198904,12,2,-4.0,3.78579642666816
ET,198904,19,1,-10.0,4.31034482758621
ET,198905,01,2,0.0,8.34548703833039
ET,198905,02,3,3.0666666666666664,5.6700933951488262
ET,198905,04,19,2.5157894736842104,4.5962688937126295
ET,198905,05,4,4.55,5.7724865232265454
ET,198905,07,1,7.0,8.91089108910891
ET,198905,11,1,-2.0,2.95081967213115
ET,198905,16,3,-7.0,3.37601862630966
ET,198905,17,1,-5.0,2.93637846655791
ET,198906,01,3,0.13333333333333333,4.8967212281773831
ET,198906,03,1,5.2,1.31578947368421
ET,198906,04,13,2.5,8.0487325976428039
ET,198906,05,2,3.4,9.73451327433628
ET,198906,07,2,7.0,7.8166043878797051
ET,198906,09,1,-2.0,2.0979020979021
ET,198906,11,1,-2.0,6.79611650485437
ET,198906,12,1,-4.0,5.85732165206508
ET,198907,01,8,0.05,5.1503054738794507
ET,198907,02,3,3.0,7.8286264839757722
ET,198907,03,13,4.1538461538461542,2.0812057062860578
ET,198907,04,31,2.7419354838709671,4.4797292467445358
ET,198907,05,14,4.0714285714285712,5.3672409141379092
ET,198907,07,1,7.4,2.98013245033113
ET,198907,08,1,10.0,4.63917525773196
ET,198907,11,4,-2.0,3.74662402440744
ET,198907,12,2,-4.0,6.8666517005275551
ET,198907,17,2,-5.0,2.98013245033113
ET,198907,18,1,-10.0,5.26315789473684
ET,198907,19,2,-9.75,8.3186806988138
ET,198908,01,14,0.085714285714285729,5.8868587653942814
ET,198908,02,3,2.2333333333333334,6.4492020354901669
ET,198908,03,12,4.2,5.2762752109505051
ET,198908,04,50,2.3619999999999992,4.0473348840884942
