ActorCountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
CAN,13,70319,-5.0523841354932308,0.69756390946020885
CAN,14,32464,-6.544911286347955,1.7119188785328636
CAN,15,13226,-7.19999999894725,1.7347688365800926
CAN,16,45798,-5.10939342328943,1.448155649274963
CAN,17,236217,-5.2508989615076933,0.015227259108980639
CAN,18,73856,-9.154225790727903,-0.80471064951557492
CAN,19,272199,-9.9396985293847511,0.47037600730332446
CAN,20,599,-9.953255425709516,-0.62885400777021949
CHN,01,1107549,0.020464196172209622,2.4050949067592442
CHN,02,519201,2.9748259344777854,2.71631390113433
CHN,03,816854,4.26432801940101,3.1291658150870956
CHN,04,2521713,2.7738290597959288,3.3100932691407867
CHN,05,772012,4.7475570329521588,3.7306751257779376
CHN,06,294440,6.3285504688410139,2.258309387558417
CHN,07,269605,7.3246875987436537,2.9522424778257967
CHN,08,225172,6.3446387650329523,2.1194022728342641
CHN,09,136244,-2.0,1.8827381196488995
CHN,10,91190,-4.9808601419310969,2.2082575313854589
CHN,11,497056,-2.0,1.5357990912949566
CHN,12,230526,-4.2594199252132121,1.8694152715889438
CHN,13,117203,-4.9800278154352506,1.0741643262286877
CHN,14,67146,-6.57176898102642,1.9232116468123377
CHN,15,38914,-7.1999999993187256,0.96288653001312552
CHN,16,88772,-5.4986944081456377,1.4333596791581451
CHN,17,314550,-5.3153972341076337,0.90072399496788025
CHN,18,61901,-9.29896124456794,0.50821191101721364
CHN,19,230057,-9.919365635472948,0.80924375262133275
CHN,20,1351,-9.9733530717986678,1.4594039849134726
CYP,01,55309,0.034399464827991187,2.6964273552415685
CYP,02,26095,3.0174937727735016,2.9989036086411929
CYP,03,42727,4.1369695976202507,3.4197024858709262
CYP,04,138016,3.0114718582779281,3.0832397540044045
CYP,05,38403,4.8670833009625927,3.9859019748211759
CYP,06,7433,6.3082739138208641,2.2053608323210838
CYP,07,11502,7.374508781322,2.2461890940462568
CYP,08,9495,6.2908899420747764,2.2904163603206404
CYP,09,6455,-2.0,1.6811234928775887
CYP,10,5757,-4.9444154941809968,2.5094583682851286
CYP,11,17757,-2.0,2.3554212880496865
CYP,12,12256,-4.195822454308094,2.87076404443208
CYP,13,4216,-5.0274667935760444,2.1063967429759
CYP,14,2428,-6.5667215815486,2.5239812761441027
CYP,15,1305,-7.199999998684592,2.4382584844325579
CYP,16,4595,-5.82611534276387,2.3810634683615608
CYP,17,11139,-5.3318789837507916,0.53036693054313389
CYP,18,2041,-9.35595296423322,0.0730881054967948
CYP,19,9849,-9.9289775611737241,1.3393958690061618
CYP,20,106,-9.9198113207547163,2.7652771862011241
ESP,01,235181,0.021770466153819966,1.9387633296705333
ESP,02,107378,2.9873959284091303,2.334748178608316
ESP,03,128307,4.2256844910186322,3.1393299979409535
ESP,04,472866,2.6525478676106387,2.6877305875045616
ESP,05,135060,4.4085473124917414,3.4445219271839975
ESP,06,37185,6.2360252791719306,2.3846750095970872
ESP,07,52351,7.3334282059198062,2.7846100631052875
ESP,08,67899,6.3942767934726579,2.224363258327446
ESP,09,29581,-2.0,1.3524178085676268
ESP,10,20197,-4.9891035165923725,1.2688096250290877
ESP,11,91539,-2.0,1.3446058320686105
ESP,12,43678,-4.1777421570872448,1.9435398698615953
ESP,13,22021,-5.2619317925272426,0.999775132760728
ESP,14,19944,-6.5611211391897308,1.7284790115076338
ESP,15,4012,-7.199999999524592,1.6865325419665862
ESP,16,14367,-4.7901997633465543,1.2029998671873174
ESP,17,111880,-5.2099839113250495,0.0898853837851429
ESP,18,21874,-9.2919219164304661,-0.0034366767710029751
ESP,19,90902,-9.9517282348023137,-0.054026139987524834
ESP,20,287,-9.968641114982578,0.58662781945858722
FRA,01,709086,0.036563124927302217,1.7057473585817287
FRA,02,355575,2.9620811362102817,1.9614223300963105
FRA,03,466404,4.2072973215907554,2.426911989575367
FRA,04,1494724,2.8009668674068777,2.4146781589903843
FRA,05,457115,4.5670990890235572,2.8052422181147429
FRA,06,98101,6.2756954568972043,2.1473632149576591
FRA,07,141373,7.404556032834039,2.3749712681937196
FRA,08,171121,6.6594456554134212,1.8978673607526941
FRA,09,88921,-2.0,0.89060394694547573
FRA,10,54114,-4.9857618343195265,1.7253620714449585
FRA,11,314990,-2.0,1.1686901232452038
FRA,12,127711,-4.2121679976801962,1.9324625177510864
FRA,13,80283,-5.3623506846557145,0.33116964150008882
FRA,14,42595,-6.5967249677192159,1.2172106237647455
FRA,15,24567,-7.1999999993012764,0.87206490584976415
FRA,16,52154,-5.1563772673090673,1.3994553878880089
FRA,17,218589,-5.2880126629444053,0.40508945417937647
FRA,18,72130,-9.235519201441841,-0.20893226465317302
FRA,19,292375,-9.9622009405728935,-0.30899960316630887
FRA,20,3565,-9.9844319775596073,-1.9828719277608697
GBR,01,1748425,0.020423638423151726,1.5122041437077678
GBR,02,832587,2.9692904165243346,1.7612503945281046
GBR,03,874073,4.2301604098682795,2.4608822366349572
GBR,04,2794332,2.7127638017814251,2.2802769817902004
GBR,05,916377,4.1210797523703961,2.8418200985692703
GBR,06,223785,6.2734731999031617,1.9707407296180055
GBR,07,382887,7.3484202913458567,2.2977460526760032
GBR,08,405889,6.4759035105656961,1.7852163721239873
GBR,09,238172,-2.0,0.94690142169918146
GBR,10,123789,-4.9880839856846251,1.4764064152638279
GBR,11,716999,-2.0,1.0144522096848447
GBR,12,305234,-4.2014692823650073,1.402647543368537
GBR,13,193828,-5.160757991910697,0.56101897683038626
GBR,14,79405,-6.5781562873874444,1.1430907911202386
GBR,15,34028,-7.199999999445108,1.39864247260452
GBR,16,109866,-4.9591274825627334,1.3267282283218407
GBR,17,514516,-5.2299858507182515,0.10439538530460002
GBR,18,165017,-9.2199894556318434,-0.61873091576968808
GBR,19,572636,-9.9563413756732029,0.44258219959309125
GBR,20,3123,-9.9775856548190838,-1.1394421649402797
IRN,01,680905,-0.032555642853193907,2.2623110932894859
IRN,02,295706,2.9589250810098506,2.5610193654891384
IRN,03,406959,4.245307758154488,2.3030185092221362
IRN,04,1303049,2.9606728526255806,2.5146774690173088
IRN,05,508228,4.3920500249805858,2.3506056201335408
IRN,06,122262,6.3395102324271146,1.6008854051282162
IRN,07,87454,7.444041439264895,1.4349253469289935
IRN,08,158914,6.5440552751802858,1.8376189965870366
IRN,09,64409,-2.0,2.0833776748723363
IRN,10,61285,-4.9683410032964526,2.2492841168908342
IRN,11,431414,-2.0,1.4609542554045267
IRN,12,158905,-4.1816968781470294,2.0760874821299962
IRN,13,115494,-5.2070116198329472,1.5746724279419879
IRN,14,51217,-6.572378311888631,1.3328032790823081
IRN,15,24762,-7.1999999992682628,1.2330867381601209
IRN,16,89229,-5.8973461542494077,1.3757579323887206
IRN,17,208420,-5.2768630649503292,1.0091253067791899
IRN,18,63762,-9.37301998055268,0.7882177956625771
IRN,19,218524,-9.9611644487562,0.16741763510637603
IRN,20,1080,-9.97962962962963,-0.5766911851146943
IRQ,01,470555,0.016577445783207179,2.03038288600059
IRQ,02,213997,2.8727982168060109,2.5107640479546114
IRQ,03,196509,4.3249347357650878,3.06227510047635
IRQ,04,880795,2.6868874141671752,2.6686740890076091
IRQ,05,231772,4.1777479593232458,3.0014662489454729
IRQ,06,83574,6.3562040826596533,1.8927987690906933
IRQ,07,99914,7.5423844508891085,2.0198689286877523
IRQ,08,164676,7.1253005902499451,2.1951316105021261
IRQ,09,51752,-2.0,2.5427864613224753
IRQ,10,58460,-4.9900786862812181,2.2078892464359074
IRQ,11,234665,-2.0,1.8605805197977954
IRQ,12,89251,-4.17742098127752,2.7064852612913821
IRQ,13,76766,-5.4709819452674022,1.2765990553259683
IRQ,14,32751,-6.6508961558425694,1.820267050681357
IRQ,15,28675,-7.1999999992616974,1.6209766832475472
IRQ,16,37217,-5.4190611817129062,2.5818825678603639
IRQ,17,145061,-5.4065365604643558,1.2570876928294077
IRQ,18,138055,-9.498257940675817,1.0115954304915047
IRQ,19,583686,-9.95564481587703,0.5171688133469754
IRQ,20,4825,-9.9831088082901562,0.49526570666541886
ITA,01,313398,0.028101647114300517,1.9978493463662723
ITA,02,149070,2.9918950828668969,2.2660221291080025
ITA,03,186878,4.1900255780999789,2.8734433869360014
ITA,04,724906,2.6424559873081455,2.4468222586141635
ITA,05,193404,4.5297160350404218,3.2273896153349955
ITA,06,50447,6.258120403741243,2.3632817357175506
ITA,07,87166,7.3347968246523481,1.4663857578764885
ITA,08,83212,6.2231288756429359,2.2831508625538834
ITA,09,38269,-2.0,1.2099401054464425
ITA,10,22284,-4.9894528970872045,1.9464324013592642
ITA,11,128500,-2.0,1.7213786210957613
ITA,12,52169,-4.1555934672596226,1.8951953702227362
ITA,13,24518,-5.2326698754271046,1.0348906114661192
ITA,14,24348,-6.5832101199277151,1.6554452434301208
ITA,15,5824,-7.1999999990502559,1.6096799423012069
ITA,16,18915,-4.925466560920392,1.5099096083246148
ITA,17,125291,-5.2465651962049247,0.54607999238162808
ITA,18,29932,-9.21505412267807,0.066977301748341239
ITA,19,104242,-9.9561645018322746,0.72200860299856584
ITA,20,972,-9.97170781893004,0.80634652155699316
KEN,01,229215,-0.02996662521974439,1.8727679700022462
KEN,02,124241,2.9623473732652514,2.513528545280252
KEN,03,101645,4.2458163214510938,2.665307617663188
KEN,04,383907,2.6565975613107069,2.3688847902318151
KEN,05,106533,4.4618277905998838,3.2112938634670121
KEN,06,36834,6.2674485531201238,2.3711717166800081
KEN,07,54484,7.4140096177859709,2.2620629553459297
KEN,08,52101,6.44033703767682,1.5402686040305809
KEN,09,27856,-2.0,1.085755864014079
KEN,10,23151,-4.9876868573403614,1.6431858524366216
KEN,11,129431,-2.0,1.1488629066910128
KEN,12,40504,-4.1599338238925379,1.8289397688683329
KEN,13,29336,-5.2605535863724615,0.89717294742654974
KEN,14,14885,-6.6211958347329523,0.46807189203232918
KEN,15,7997,-7.1999999996660868,0.67242591796034124
KEN,16,15327,-4.9123507535721291,1.19894325063434
KEN,17,77703,-5.3166621623287105,0.28493117571111937
KEN,18,27653,-9.2111524970165988,-0.19321457014826574
KEN,19,117706,-9.9587064380745254,-0.44061486112294829
KEN,20,1335,-9.99250936329588,-1.2608285527922043
KOR,01,246104,0.055093375161188264,1.8513265473206495
KOR,02,126801,3.0072097223291707,2.3455260032081271
KOR,03,214753,4.2537887711928128,3.0527442364551494
KOR,04,624640,2.9991579149228627,2.7807546575437421
KOR,05,155430,4.8213279291639148,3.4379115335484212
KOR,06,67385,6.4260354680676368,2.0346024528667734
KOR,07,53049,7.3559784351953823,3.0267928000220765
KOR,08,67855,6.5203743276103454,2.0611445154929506
KOR,09,34896,-2.0,1.5213786661326856
KOR,10,20175,-4.92056399563102,1.7209182498021953
KOR,11,127132,-2.0,1.3546945962598211
KOR,12,51611,-4.171726957431555,1.3220928444218352
KOR,13,36677,-5.3359980377047265,0.37109404557269982
KOR,14,17886,-6.5594878676059487,1.0806633078900656
KOR,15,28718,-7.1999999991698207,0.62637246562712945
KOR,16,25681,-5.68098594289643,1.310346501220482
KOR,17,58247,-5.2600820643025017,0.70135321783796367
KOR,18,16197,-9.3063838982527631,0.3624085721744949
KOR,19,85870,-9.9578548969372314,0.5873420647742259
KOR,20,354,-9.9350282485875709,0.772235008039396
PRK,01,197461,0.017530550345585316,1.4448701003245545
PRK,02,84884,3.0095542152067796,1.7299078804793906
PRK,03,106733,4.2347774352484784,2.7609249150429327
PRK,04,438880,3.1741986419578168,2.7300567482543032
PRK,05,101879,4.2921877915372235,3.4204166626282873
PRK,06,24820,6.3780902503326331,1.1415771793234855
PRK,07,20928,7.3937261088406583,2.0828134507793084
PRK,08,52211,6.4697286012526094,1.2400937504841725
PRK,09,25588,-2.0,1.7535154339153498
PRK,10,17227,-4.7810623287271881,1.0615859898550093
PRK,11,102777,-2.0,0.46419970284880391
PRK,12,55740,-4.2192142088266955,0.86277198338843353
PRK,13,65184,-5.3958271972780443,-0.66478066933605739
PRK,14,7497,-6.5378818193944248,1.2114884380843527
PRK,15,27671,-7.1999999993383019,-0.28150730840650712
PRK,16,33696,-6.1598824786296467,1.145615748052154
PRK,17,55532,-5.230641792071772,-0.5610242506859896
PRK,18,23786,-9.2161145211468938,0.28989678335236657
PRK,19,93482,-9.968058021865172,-0.57801441408123122
PRK,20,129,-9.8333333333333339,0.86645968557561615
RWA,01,60579,-0.12129615873649859,2.5843182199203465
RWA,02,26250,2.9630361905061613,2.991475304670185
RWA,03,28686,4.2514397266760025,3.6534218497464965
RWA,04,112452,2.7584800625417287,3.0881012243664445
RWA,05,41135,4.8149702201510332,3.8361746529894174
RWA,06,9499,6.3635119487064893,3.099871642326991
RWA,07,13994,7.4513934545079437,3.296815964180829
RWA,08,16908,6.6084693636148568,2.69259088972145
RWA,09,5507,-2.0,1.3953701286053823
RWA,10,4198,-4.9773593898951383,2.4731810201206246
RWA,11,32066,-2.0,1.975304596272899
RWA,12,9166,-4.12175430940432,2.4046092788719058
RWA,13,4661,-5.2524780091746273,1.9606229222132336
RWA,14,2170,-6.6866359447004609,1.9558960363758466
RWA,15,1821,-7.1999999997905162,3.215381747635131
RWA,16,3366,-4.9871657754010732,2.73174897713842
RWA,17,23393,-5.1242166460052161,1.0344335384597647
RWA,18,7001,-9.3153120982716757,0.5636644938566755
RWA,19,28467,-9.9440931605016338,1.675603419583642
RWA,20,1264,-9.995648734177216,0.66078342031876847
SDN,01,24094,-0.036569270357023259,2.7833904718212548
SDN,02,12097,2.916450359591316,2.8378068834386281
SDN,03,18677,4.230915029119,3.6027130996093497
SDN,04,77099,2.8010350328225915,3.2789963065081595
SDN,05,23218,4.9755663710957325,4.0981073126144834
SDN,06,4063,6.3152350481818695,2.4476703791068415
SDN,07,5525,7.47201809966834,2.0309047633148332
SDN,08,10262,6.9123952445916972,2.2337148687347832
SDN,09,2007,-2.0,2.2439052836913924
SDN,10,3651,-4.9548069022185706,2.2915582682915385
SDN,11,18072,-2.0,1.8867778123307577
SDN,12,6197,-4.2007422946587054,2.6692817983918871
SDN,13,3237,-5.4356502936289264,1.8544254150719688
SDN,14,1251,-6.6918465227817743,2.0852089664545503
SDN,15,1052,-7.1999999992747741,2.3616252612884541
SDN,16,4863,-4.8184248406333525,0.6668169065355013
SDN,17,10288,-5.17882970447303,0.30598144899063962
SDN,18,3835,-9.1118644067796613,2.4623185013122968
SDN,19,18517,-9.9529621428957178,1.1271517708921741
SDN,20,484,-9.9927685950413228,-1.3239203608488068
SSD,01,30309,-0.052938071195794668,-1.4517345041205141
SSD,02,17962,2.8877185169034556,-0.94452618464791449
SSD,03,15732,4.306858632014718,-0.30185654582378807
SSD,04,63571,2.6659955009646161,-0.67305605429512017
SSD,05,19299,5.1488522723929462,0.090982729608617932
SSD,06,5389,6.2843941363095555,-1.0957093830173708
SSD,07,8904,7.4343665771621446,-1.1578558340550695
SSD,08,13293,6.8469871360866623,-1.9179187344554864
SSD,09,2309,-2.0,-1.8836255433502378
SSD,10,3817,-5.0,-0.95881671138630742
SSD,11,19496,-2.0,-2.1853329319812489
SSD,12,6687,-4.1224764468371466,-1.5325543012672249
SSD,13,4202,-5.35411708737373,-2.3843066067752638
SSD,14,1616,-6.9560643564356432,-2.2358511153302025
SSD,15,1720,-7.1999999988910757,-1.569533976813446
SSD,16,5164,-4.98346243222308,-1.795620425088071
SSD,17,6200,-5.4017741933945675,-2.6186130152322642
SSD,18,4825,-9.1001036269430049,-4.1097092613537267
SSD,19,33132,-9.9477091633466141,-2.5187870048543246
SSD,20,996,-9.9989959839357425,-2.5624583418277465
SYR,01,445041,-0.029393696307593788,0.20379313913799671
SYR,02,212891,2.9255445275338916,0.699622355849209
SYR,03,222665,4.2862380705020371,1.0884827713543346
SYR,04,1023251,2.8613211224561717,0.74006507923636455
SYR,05,251485,4.0000131224214561,1.33199005009915
SYR,06,59914,6.4308575627545883,0.21193803449560514
SYR,07,98532,7.4093228602019652,-0.49504973960674087
SYR,08,178848,6.6450561370549295,-0.034120053578769807
SYR,09,49295,-2.0,-1.0437317919997353
SYR,10,52130,-4.9716852552166317,0.20224104492055114
SYR,11,277071,-2.0,-0.1148723307370921
SYR,12,114811,-4.2181487191547555,0.72455607366424335
SYR,13,85650,-5.410974898423528,-0.62484034749389872
SYR,14,47276,-6.5744563837888146,1.1803104811716092
SYR,15,18085,-7.1999999989664456,-0.098348594330215255
SYR,16,42029,-5.4655594945643129,0.63064626214366559
SYR,17,130611,-5.6739983614534184,-0.52633860124101206
SYR,18,99333,-9.3393081855979379,-0.76440675633986077
SYR,19,625283,-9.94414129282261,-1.5780595184736501
SYR,20,6496,-9.9900708128078826,-0.2194917992896647
TUR,01,499927,0.033384674183852776,0.95035269645743059
TUR,02,218301,2.9539883006005705,1.2998066890072721
TUR,03,324041,4.221169234662554,2.0647272739593583
TUR,04,1124050,2.8004216003590789,1.7424641025731651
TUR,05,348258,4.4890667266784376,2.2375985326117105
TUR,06,89432,6.3622506487390122,1.2918076510617702
TUR,07,105688,7.3919432675249519,1.0935368004272548
TUR,08,125297,6.4027630350287712,0.53653763457052028
TUR,09,47291,-2.0,0.28648607537077281
TUR,10,51526,-4.9835028336309293,0.44979617602654842
TUR,11,303057,-2.0,-0.67758795052609133
TUR,12,109424,-4.1542891092728853,1.0678999745401749
TUR,13,75150,-5.2829301403056057,-0.521057826858326
TUR,14,43712,-6.5688826866764272,0.27645223874195612
TUR,15,28321,-7.1999999992524684,-0.097904181916432437
TUR,16,53978,-4.9271518025473684,0.51747102202884421
TUR,17,201929,-5.3782567139718056,-1.3937192836017966
TUR,18,52888,-9.3745745726818939,-1.4878190501259996
TUR,19,335488,-9.9436730971003442,-1.6265702328487495
TUR,20,3486,-9.9928284566838776,-0.91840809246059663
TWN,01,47971,0.039402972647282236,0.001896284712535234
TWN,02,24169,3.0005875294956961,0.09329769022511307
TWN,03,31649,4.2637397704220419,0.946993393413392
TWN,04,103605,2.532420249870341,0.60306412443886359
TWN,05,32990,4.6667323433395209,1.4205270511180774
TWN,06,14283,6.3571378565866175,-0.031286592115855549
TWN,07,10502,7.2801561619935296,0.6409843997268363
TWN,08,13382,6.0650874308772975,-0.19830234666027183
TWN,09,6275,-2.0,-1.0569971610720739
TWN,10,3993,-5.0,-0.63441112353903673
TWN,11,21520,-2.0,-0.79760310797169942
TWN,12,11096,-4.1525775054073542,-0.4791594331556191
TWN,13,4063,-4.9237016983698831,-1.2222008726526898
TWN,14,4527,-6.5402032250938813,-0.8921617633123442
TWN,15,1381,-7.1999999994475479,-1.3176277176762023
TWN,16,4132,-4.6002420135296784,-0.66571403510676375
TWN,17,13785,-5.2689154878076021,-2.4459211195640149
TWN,18,3074,-9.2423552374756017,-2.5851981316068273
TWN,19,9548,-9.9323942186845411,-1.3207388253627579
TWN,20,21,-10.0,-1.6823909411340412
TZA,01,56719,0.026425007493920606,1.9577853825646498
TZA,02,27440,2.9896829446407343,2.5927914642663157
TZA,03,30804,4.2070445395029941,3.3139879289606027
TZA,04,119580,2.7534637898478862,2.8850258692022153
TZA,05,35849,4.9683673186449671,3.7165839452151768
TZA,06,10280,6.2497470817862757,2.406616648702018
TZA,07,13933,7.2975525733429158,2.4714646286049637
TZA,08,10425,6.2284892086330936,1.6531481896461604
TZA,09,5575,-2.0,1.3812025529714014
TZA,10,4038,-4.9888558692421991,1.47325923582853
TZA,11,18958,-2.0,1.0621896632058907
TZA,12,7127,-4.1495720499508906,1.5425710795901282
TZA,13,4292,-5.00130475333997,1.1608910708440603
TZA,14,1963,-6.5886398369842079,1.2860338372322127
TZA,15,890,-7.1999999989284555,2.1236487523003027
TZA,16,2600,-5.2869230769230855,1.4944259937153308
TZA,17,20436,-5.2020454100233442,-0.61131831162254313
TZA,18,4936,-9.4496555915721228,-0.49973331648565722
TZA,19,13447,-9.9428125232393842,-0.36605085796384529
TZA,20,37,-9.9324324324324316,3.1633773824015896
UGA,01,158551,-0.0405844176299071,2.6840213971879816
UGA,02,78939,3.0100102611053439,3.3697065823539636
UGA,03,66020,4.2659497121766448,3.4101306399643283
UGA,04,266080,2.6934621165696759,2.7527403465524714
UGA,05,84503,4.5286084519944261,4.0149478927703885
UGA,06,22005,6.3072574416769269,2.8765387882404561
UGA,07,39816,7.4592374926761194,3.0198023554277778
UGA,08,38435,6.603330297905555,2.4578306576969418
UGA,09,17287,-2.0,2.1502630358904562
UGA,10,14135,-4.9663954722320485,2.4704581419429283
UGA,11,74780,-2.0,2.1149544519372934
UGA,12,26969,-4.1639660350773111,2.5579621902810068
UGA,13,16128,-5.1346478178032768,2.4405629615549742
UGA,14,6561,-6.6486053955189757,1.8523669639822959
UGA,15,6660,-7.1999999995417756,2.0285804570274872
UGA,16,8938,-5.128932647103297,2.6770120060118221
UGA,17,44277,-5.2690652031442644,0.57042641472581757
UGA,18,17626,-9.1271133552706232,1.4411261995297495
UGA,19,59891,-9.95116962481842,1.2716269153921331
UGA,20,607,-9.9859967051070839,1.559243533645335
UKR,01,238991,-0.010990790447215718,1.4126483635184748
UKR,02,112923,2.9609654366354121,1.8434107170591563
UKR,03,158366,4.3054348786697991,2.2862478041928536
UKR,04,527061,2.7348606707475063,2.2317471737979497
UKR,05,163986,5.0889862550166649,2.7227378939564555
UKR,06,51050,6.3245759060810309,1.682491769903848
UKR,07,39467,7.4729191477776542,1.663301961333685
UKR,08,70001,6.7723746803617093,0.787700372646735
UKR,09,26501,-2.0,0.65994669568413422
UKR,10,32968,-4.9916580719529211,1.4545194078595949
UKR,11,122626,-2.0,0.383473748514139
UKR,12,56210,-4.1721880226310359,1.4769696976647735
UKR,13,27809,-5.2558452300712526,0.678093053752759
UKR,14,24429,-6.57511564124606,0.956851686450459
UKR,15,12793,-7.199999999671995,0.37506372838583357
UKR,16,32547,-5.5985651519341264,0.62649212050816339
UKR,17,70950,-5.3475997180817743,-0.416732509727761
UKR,18,19757,-9.2178468390950048,-0.9943722228857419
UKR,19,153665,-9.9493215761559242,-0.93277852902876768
UKR,20,1071,-9.9957983193277311,-0.818107579245638
