ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
BK,16,381,-6.0005249343832032,4.7086828795072879
BK,17,1249,-5.3485988791032826,4.2073340611980932
BK,18,201,-9.121890547263682,3.8079180836039472
BK,19,1787,-9.9658645775041972,4.1430355366851934
BK,20,132,-10.0,4.7052607101283739
BO,01,1034,0.0039651837524177953,0.85634307326744652
BO,02,539,2.9777365491651215,1.1326728882169184
BO,03,976,4.2343237704918035,1.9152866271779541
BO,04,2810,3.0307829181155288,2.0234450831090776
BO,05,921,5.1842562432139,2.6287647246055377
BO,06,218,6.4018348628227857,2.5306951326786207
BO,07,144,7.4590277777777754,1.8340121314564126
BO,08,225,6.862222222222222,0.33788048706867918
BO,09,160,-2.0,-0.48805113399718458
BO,10,100,-5.0,1.5827165569281183
BO,11,396,-2.0,0.12842131262431988
BO,12,146,-4.1506849315068495,0.0027368089527773538
BO,13,117,-5.03076923076923,-0.4026366329540107
BO,14,31,-6.564516129032258,1.54384355487379
BO,15,115,-7.2000000000000011,-1.0193319111901535
BO,16,332,-6.9662650602409615,-1.0937054875386474
BO,17,227,-5.070484581497797,0.89865691831071992
BO,18,18,-9.11111111111111,-1.5064244670226357
BO,19,174,-9.8793103448275854,1.0269776793303498
BO,20,1,-10.0,5.68720379146919
BX,01,218,-0.084403669724770647,3.0082690422624285
BX,02,170,2.74235294117647,2.3065097359466944
BX,03,459,4.1982570806100226,4.0705827405065937
BX,04,1347,2.7871566443772511,3.4322488545044503
BX,05,309,4.7220064724919073,3.7257910903992562
BX,06,132,7.0954545454545466,0.19856872949254037
BX,07,49,7.6408163265306142,3.0575717093122008
BX,08,40,7.6,3.1995610358416102
BX,09,30,-2.0,1.4123396988727441
BX,10,36,-5.0,4.6321909322390251
BX,11,85,-2.0,1.8758077701697049
BX,12,30,-4.1333333333333337,2.635747641657654
BX,13,38,-5.0210526315789492,2.3308768134010203
BX,14,9,-6.5,0.60454402564476251
BX,15,26,-7.1999999999999984,0.61610510097972437
BX,16,11,-6.9272727186029606,-0.304911525577321
BX,17,53,-5.4339622641509431,2.6129328114929411
BX,18,8,-9.5625,0.41972617144726854
BX,19,90,-9.86111111111111,1.3981030761512385
BX,20,2,-10.0,0.869565217391304
CB,01,877,-0.0092360319270239442,5.4066161185140187
CB,02,647,2.9310664605873264,5.6997751300342721
CB,03,860,4.2979069767441853,5.33643409199109
CB,04,2795,2.745152057245082,5.3085947099514668
CB,05,839,4.0995232419547083,6.7364675633676283
CB,06,157,6.2509554140127381,4.9740582547873391
CB,07,343,7.533527696793004,5.4134845255598432
CB,08,276,7.9710144927536231,4.6903823377036318
CB,09,66,-2.0,5.0079584572760281
CB,10,114,-4.9122807017543861,5.4212129442064851
CB,11,404,-2.0,4.6130593245512284
CB,12,189,-4.1164021164021163,4.4401221302915213
CB,13,82,-5.3609756097560961,4.0487061786781862
CB,14,29,-6.5,2.90229610054811
CB,15,78,-7.1999999999999984,3.1138989648831319
CB,16,97,-4.9092783505154651,4.9460361999657749
CB,17,123,-5.2195121951219514,3.5361356813792053
CB,18,70,-9.2071428571428573,3.2900593284863517
CB,19,589,-9.9210526315789469,2.9438577796365761
CB,20,3,-10.0,4.35291268466253
CY,01,616,0.013636363636363637,4.540372031726287
CY,02,408,2.9539215686274511,4.4631855767453477
CY,03,547,4.20054844606947,4.2198480346500178
CY,04,1966,3.2288911495422186,3.9134362451900273
CY,05,471,4.4501061571125264,4.9696960309262517
CY,06,99,6.31313131313131,3.2724225861378131
CY,07,83,7.5216867469879514,3.7820621375022028
CY,08,178,7.1011235955056176,4.5072667412966
CY,09,75,-2.0,3.506956571867597
CY,10,107,-4.9532710280373831,4.8562096947174078
CY,11,348,-2.0,3.9462836833890318
CY,12,232,-4.1379310344827589,4.3892112069275875
CY,13,119,-5.0739495798319325,3.8972896019289074
CY,14,33,-6.5,3.7908824894931512
CY,15,35,-7.2,2.5085785725632053
CY,16,90,-5.7311111111111117,2.9598216068040641
CY,17,133,-5.0781954887218053,3.7441511014951563
CY,18,30,-9.4166666666666661,3.87902091155707
CY,19,255,-9.9509803921568629,2.503802196727924
CY,20,2,-10.0,4.99312872194228
EN,01,425,-0.024705882352941189,1.578242124396497
EN,02,186,2.8596774193548384,2.2143498298001392
EN,03,321,4.1993769470404994,2.9656126656410913
EN,04,1085,3.0070967741935477,2.8094374569450635
EN,05,385,5.0935064935064931,4.21384440275655
EN,06,83,6.4409638554216855,1.4843283647045573
EN,07,71,7.5267605633802814,1.1833544347056393
EN,08,72,6.875,2.0745213137909873
EN,09,86,-2.0,1.5091775036412718
EN,10,50,-5.0,0.3529856079009992
EN,11,323,-2.0,0.78009566686613852
EN,12,98,-4.0816326530612246,1.49691907151111
EN,13,60,-5.1000000000000005,-0.45575938043241576
EN,14,24,-6.5,2.532868290729628
EN,15,114,-7.200000000000002,-0.24381817405124256
EN,16,68,-5.882352941176471,0.99599276460319686
EN,17,117,-5.5333333333333323,0.83954999515518558
EN,18,34,-8.9705882352941178,-1.4298628087409271
EN,19,82,-9.9390243902439028,0.70057987439103586
ER,01,202,-0.094554455445544541,5.0305471383857947
ER,02,124,3.0379032258064509,5.029049783840418
ER,03,194,4.2546391752577328,6.2768179807482394
ER,04,958,2.9312108559498946,4.8092030363000617
ER,05,217,4.7801843317972352,6.9111610639971417
ER,06,34,6.411764705882355,4.8726234931053973
ER,07,61,7.2803278688524582,4.7912486757765178
ER,08,58,6.9137931034482758,3.3632643246059697
ER,09,8,-2.0,3.8787444817751724
ER,10,39,-4.4871794871794872,3.9275738578030177
ER,11,143,-2.0,4.2674199819181178
ER,12,41,-4.0975609756097562,3.4899818512646155
ER,13,25,-5.136,5.3169939637276329
ER,14,20,-6.5,2.7519422893097123
ER,15,6,-7.2,4.22894723330294
ER,16,21,-5.2190476190476192,4.1750441473707651
ER,17,45,-5.0,3.7406983106418719
ER,18,22,-9.0909090909090917,2.7612634113231893
ER,19,110,-9.9272727272727277,3.4111717695040973
ER,20,4,-10.0,2.2042674618060549
ET,01,1060,-0.049622641509433969,4.2620878384225049
ET,02,785,2.9503184713375803,4.6228865643829753
ET,03,1255,4.2575298804780868,4.2670700480222568
ET,04,5060,2.8548418972332019,4.1544696869332087
ET,05,1521,5.8224852071005921,4.7798965637201123
ET,06,254,6.2283464566929148,3.3618455536774161
ET,07,590,7.428644067796613,4.4899772094825412
ET,08,404,6.7376237623762378,3.5616128484543896
ET,09,124,-2.0,4.5088716062846821
ET,10,110,-5.0,3.9704696649516946
ET,11,501,-2.0,4.3076806556470713
ET,12,205,-4.1951219512195124,4.2807380813198108
ET,13,135,-5.5022222222222208,3.8860156128663155
ET,14,60,-6.6166666666666663,4.5498810142334625
ET,15,45,-7.1999999999999975,4.66714838484981
ET,16,145,-5.5875862068965523,4.196373314317702
ET,17,182,-5.2065934065934076,2.5553450873055574
ET,18,76,-9.1381578947368425,3.5022246869967613
ET,19,388,-9.9291237113402069,2.8884709986417745
ET,20,2,-10.0,-1.3050199427331797
EZ,01,1360,0.00625,4.9526349100390616
EZ,02,638,3.0335423197492166,4.7709013305676047
EZ,03,1206,4.1230514096185731,5.466404731415393
EZ,04,4993,3.2392149008516551,4.7760538476162946
EZ,05,1270,5.2892125984251965,6.0273040370944111
EZ,06,278,6.4043165467625887,4.0012004766160576
EZ,07,172,7.3877906976744185,4.97580738516024
EZ,08,196,6.7142857142857144,4.8487020772583227
EZ,09,139,-2.0,3.1262306076567454
EZ,10,124,-4.919354838709677,5.4899062438329569
EZ,11,364,-2.0,4.1411649482854065
EZ,12,288,-4.1527777777777777,4.6559405984856914
EZ,13,174,-4.882758620689656,4.0577815787815474
EZ,14,86,-6.5697674418604652,4.377403931130087
EZ,15,38,-7.1999999999999975,4.1247084347626313
EZ,16,94,-5.9595744680851066,2.4653502602396586
EZ,17,220,-5.3709090909090929,2.8555570367549974
EZ,18,28,-9.2857142857142865,3.8079011072802404
EZ,19,168,-9.8601190476190474,3.4102403736057183
EZ,20,1,-10.0,-2.22575516693164
FM,01,61,-0.12459016393442623,4.591042204545154
FM,02,24,3.1333333333333329,4.525092317302744
FM,03,91,4.2043956043956037,4.692943518657442
FM,04,305,2.7885245901639344,4.5838501362141564
FM,05,65,5.6523076923076916,6.7098368719221781
FM,06,21,6.276190476190477,4.457214908404044
FM,07,22,7.5000000000000009,5.807523684381759
FM,08,23,6.9130434782608692,3.6749522895338624
FM,09,4,-2.0,3.860722610722612
FM,10,5,-5.0,5.9670635454799568
FM,11,18,-2.0,3.7761856061430117
FM,12,6,-4.333333333333333,4.1058517175351872
FM,13,3,-5.2666666666666666,5.786828168818773
FM,14,3,-6.5,6.3607019804748264
FM,15,1,-7.2,5.0
FM,16,5,-5.2,3.534338353536806
FM,17,17,-5.0,2.8336258096836584
FM,18,3,-9.3333333333333339,4.19985416385509
FM,19,12,-9.9166666666666661,5.1849341075996893
FR,01,26115,0.00482864254214356,4.9240919823145015
FR,02,14290,2.9714275717284808,4.9014692884548134
FR,03,19458,4.219066707780863,4.7814368164732119
FR,04,63877,2.7415047669733177,4.9241457373061266
FR,05,16725,4.6305112107737552,5.4446568374788837
FR,06,3544,6.3052483071053773,4.5588013800147715
FR,07,4999,7.4166233246649238,5.595105596695193
FR,08,6943,6.6505833213308367,4.9057422686777574
FR,09,2952,-2.0,4.1729044770746029
FR,10,2612,-4.9521439509954055,4.498771388993311
FR,11,13562,-2.0,4.0014753238046046
FR,12,5561,-4.1929509081100518,4.7918894514621568
FR,13,3177,-5.2304689960881952,3.7994314631132249
FR,14,2162,-6.5915818686401479,4.46259689190361
FR,15,753,-7.200000000000002,3.9967538101472679
FR,16,2873,-5.366376609815525,3.7634629987897625
FR,17,8704,-5.2111672794117636,3.9909875377744983
FR,18,2634,-9.2830296127562644,3.9765381985972219
FR,19,10031,-9.96122021732629,3.5417421329250813
FR,20,79,-9.9873417721518987,4.4165272563390445
GA,01,52,0.023076923076923071,4.2413351894876534
GA,02,57,3.1543859649122807,3.8322001808521864
GA,03,80,4.254999999999999,3.2035292739306107
GA,04,486,2.4495884773662553,3.9106926843018646
GA,05,53,5.1528301886792454,4.3108709505488836
GA,06,12,6.166666666666667,4.5510390121719357
GA,07,35,7.6942857142857166,5.2706254034014872
GA,08,17,7.0,4.3491057211587174
GA,09,7,-2.0,3.5118852367562918
GA,10,21,-5.0,4.6438250570061017
GA,11,31,-2.0,2.6029202524977118
GA,12,20,-4.3,3.9262436045665865
GA,13,16,-5.6500000000000012,3.5172141659303207
GA,14,4,-6.5,2.9886476588544473
GA,15,9,-7.2000000000000011,4.4053354172199173
GA,16,9,-6.333333333333333,3.0704386734454423
GA,17,16,-5.0,3.6408273081701954
GA,18,1,-10.0,5.03355704697987
GA,19,15,-9.7666666666666675,3.6341300854378309
GA,20,1,-10.0,5.4773082942097
GG,01,902,-0.042017738359201778,4.15679212428991
GG,02,506,2.7887351778656138,4.6203229250107709
GG,03,772,4.3356217616580315,4.3152568484069267
GG,04,2427,3.2584260403790704,3.9882297322231453
GG,05,969,4.9753353973168224,4.5845877975708218
GG,06,162,6.4259259265146147,3.6440764499244542
GG,07,204,7.67205882352941,4.6824794842338093
GG,08,194,7.8711340206185563,4.0061241134960364
GG,09,284,-2.0,4.3534109052588663
GG,10,118,-5.0,4.2761934208678554
GG,11,613,-2.0,3.7626115397026005
GG,12,213,-4.220657276995305,4.44203906611678
GG,13,140,-4.8785714285714281,4.2194822790688944
GG,14,54,-6.5740740740740744,2.5481797899469294
GG,15,95,-7.1999999999999984,3.967317438928613
GG,16,112,-5.4553571428571432,4.2930744871428095
GG,17,145,-5.1724137931034484,2.56629008810667
GG,18,29,-9.10344827586207,2.7357992821076302
GG,19,261,-9.9252873563218387,2.373355207407263
GG,20,7,-10.0,4.5605255467467076
GM,01,5809,-0.0070752280994667511,3.5120118087362551
GM,02,3195,2.94431924882629,3.733981963442595
GM,03,5892,4.1978954514596056,3.555850821558959
GM,04,17404,2.9379912663467729,3.6703013201125856
GM,05,4881,5.2099979513176518,3.7741504380509721
GM,06,1321,6.3521574565445649,3.1348231940682409
GM,07,1117,7.4128916741271267,3.9866187262731807
GM,08,1602,6.6260923845193505,3.6366968886578177
GM,09,682,-2.0,3.0244151544086715
GM,10,654,-4.931192660550459,3.7809475772316081
GM,11,2459,-2.0,2.8294859557934973
GM,12,1440,-4.1729166666666666,2.946331082995314
GM,13,841,-5.2356718192627847,2.4251304176902897
GM,14,390,-6.5820512820512818,3.1089273985439108
GM,15,333,-7.1999999994272228,1.6779754185688986
GM,16,925,-6.1896216216216233,1.7733387593493932
GM,17,1875,-5.1787733333333321,3.1356019227212686
GM,18,536,-9.2472014925373127,3.3866987996388005
GM,19,2019,-9.943041109460129,2.26809966093404
GM,20,32,-10.0,1.8127098726744038
GZ,01,199,0.054773869346733652,4.71275918162453
GZ,02,164,2.883536585365853,4.7227896606975825
GZ,03,188,4.149468085106383,4.812938465577786
GZ,04,661,3.439939485627836,4.904539057832749
GZ,05,194,4.213917525773196,5.4848274643175712
GZ,06,10,6.08,3.0227770428048908
GZ,07,56,7.3517857142857128,5.2231233566630975
GZ,08,37,6.4054054054054053,4.7801683461960307
GZ,09,16,-2.0,3.3553127394653375
GZ,10,44,-5.0,5.1608101876770238
GZ,11,137,-2.0,3.6877772450613633
GZ,12,63,-4.1111111111111107,4.4420191107104294
GZ,13,31,-5.2064516129032281,3.6837134386104826
GZ,14,13,-6.5,2.271026585514591
GZ,15,3,-7.2,3.6684234978478067
GZ,16,38,-5.4578947368421051,4.8501154455622864
GZ,17,51,-5.08235294117647,3.855610282906119
GZ,18,29,-9.53448275862069,4.2838981766723849
GZ,19,151,-9.93046357615894,2.3469127673137531
GZ,20,2,-10.0,6.91489361702128
HR,01,1142,0.0081436077057793349,4.8613501414406581
HR,02,587,3.0408858603066449,4.9450590369171534
HR,03,1046,4.2745697896749508,5.0490216125725107
HR,04,3112,3.1956619537275079,4.9010535629652638
HR,05,815,4.9973006134969333,5.8362093050383876
HR,06,143,6.2097902097902073,3.9245860250092921
HR,07,250,7.6248,4.9186640326236466
HR,08,294,7.13265306122449,4.7556094576651411
HR,09,194,-2.0,3.9852230883350148
HR,10,131,-5.0,4.8342791466386839
HR,11,421,-2.0,4.4732341234805686
HR,12,241,-4.203319502074689,4.947538311884891
HR,13,257,-5.4692607003891043,4.63012191802248
HR,14,42,-6.5714285714285712,4.1585472482443784
HR,15,69,-7.1999999999999984,4.3448295134370989
HR,16,157,-5.620382165605097,4.51658512832358
HR,17,396,-5.1106060606060613,3.8475017528275979
HR,18,59,-9.09322033898305,4.33759518800842
HR,19,583,-9.9476843910806174,3.812962123768981
HR,20,37,-10.0,4.3049919646985666
ID,01,8056,0.0040714995034756779,4.883819772462143
ID,02,4091,2.9254705450989977,5.333840212759676
ID,03,7648,4.2216134937238508,5.2571673670970185
ID,04,21727,2.8291296543471245,5.0765943652435928
ID,05,5294,4.8587268605968958,6.3646052152480124
ID,06,1445,6.3723183391003468,4.5401105727208879
ID,07,1708,7.414110070257613,5.4446051430539706
ID,08,1518,6.5731225296442686,5.0730174396532393
ID,09,870,-2.0,4.4318046169653229
ID,10,664,-4.9171686746987948,5.2173581236021924
ID,11,3747,-2.0,4.3677813006630037
ID,12,1440,-4.1493055555555554,5.1322560383581735
ID,13,945,-5.4554497354497373,4.4295346756310572
ID,14,419,-6.6264916467780433,4.2257686068678053
ID,15,328,-7.2000000000000011,4.3651471747414252
ID,16,617,-5.0392220421393832,4.5147771534908472
ID,17,3376,-5.1613744075829384,3.6595575223755668
ID,18,618,-9.3211974110032365,4.0257472095946616
ID,19,2386,-9.9641659681475279,3.8393087238630077
ID,20,18,-9.9444444444444446,4.6102098485807357
IS,01,8812,0.021799818430090843,4.5890173295990841
IS,02,5791,2.9127439129683981,4.8637828315862919
IS,03,7134,4.22928231006448,4.7693638647286427
IS,04,26079,3.2004409678221251,4.5708898594554572
IS,05,7854,4.3916730328616378,5.1865705062991543
IS,06,961,6.3490114464099907,3.7196822599700172
IS,07,1169,7.4844311377245516,4.7011202709792768
IS,08,2503,7.337994406711946,4.5665882665407462
IS,09,645,-2.0,3.6518576408687964
IS,10,1719,-4.9214659685863875,4.6534117505041168
IS,11,5645,-2.0,4.1668592478750428
IS,12,2595,-4.2019267822736035,4.7120063282158764
IS,13,1367,-5.2760790051207049,4.021685877740599
IS,14,560,-6.566071428571429,3.6782854224981096
IS,15,417,-7.2,3.4916734843947759
IS,16,1530,-5.19529411764706,4.7783985651507237
IS,17,1952,-5.2607581967213122,3.5535164879405436
IS,18,1202,-9.412645590682196,3.7185878462874755
IS,19,5671,-9.94683477340857,2.9009669209036217
IS,20,118,-9.9957627118644066,4.1293787796604056
IZ,01,7173,-0.037139272271016308,3.933374485364586
IZ,02,3934,2.8411540416878491,4.2807322846280389
IZ,03,4309,4.3052680436296127,4.0271428429170006
IZ,04,17047,2.9154338006659368,4.0507517311616246
IZ,05,4449,4.21771184542281,4.5357111109926889
IZ,06,1083,6.3396121883656509,2.8066955131069258
IZ,07,1371,7.51816192560175,3.9562595073463491
IZ,08,2000,7.264,3.6851324269546946
IZ,09,684,-2.0,3.6172518506661069
IZ,10,795,-4.9685534591194971,3.7822676360051442
IZ,11,4175,-2.0,3.5330163789709053
IZ,12,1986,-4.215508559919436,4.0779044288955424
IZ,13,1415,-5.6043816254416985,3.309036860667542
IZ,14,336,-6.5982142857142856,3.5509062127303856
IZ,15,469,-7.1999999995933184,3.3153592652230359
IZ,16,872,-5.5068807339449553,3.6781206240250439
IZ,17,1211,-5.5192402972749806,2.8963322078650049
IZ,18,726,-9.2720385674931123,3.018099947706308
IZ,19,6679,-9.9648150920796521,2.4183308641623622
IZ,20,18,-9.86111111111111,2.4260196597550867
KG,01,134,0.18059701492537314,2.5996376152121972
KG,02,60,3.1166666666666671,3.6349966755934742
KG,03,161,4.1614906832298137,3.8302866725823725
KG,04,550,2.6461818181818186,3.4650474155531339
KG,05,173,5.8312138728323681,5.4469411793021338
KG,06,31,6.4645161290322593,4.2860023461625625
KG,07,38,7.3894736842105253,4.7306300122088487
KG,08,33,7.6060606060606064,3.4516544106633158
KG,09,14,-2.0,2.4713510146969533
KG,10,8,-5.0,2.3497804072282262
KG,11,33,-2.0,-0.62885285048365369
KG,12,14,-4.1428571428571432,0.40697061812509777
KG,13,8,-4.8999999999999995,1.2919097021377759
KG,15,4,-7.2,5.0772382358428025
KG,16,9,-4.8888888888888893,1.9646982125858377
KG,17,39,-5.0,-0.72865756958548888
KG,18,26,-9.5961538461538467,-4.3364654161621834
KG,19,57,-9.9473684210526319,-2.4997984671313538
KR,01,4,-0.1,7.0484330484330506
KR,02,2,3.2,5.2613226124056451
KR,03,4,4.3,4.3737589042763947
KR,04,15,2.4200000000000004,3.073219238833262
KR,05,4,4.575,7.86514671961071
KR,06,1,6.0,5.95238095238095
KR,07,1,7.4,5.45454545454545
KR,08,1,5.0,9.38628158844765
KR,09,1,-2.0,3.75
KR,10,4,-5.0,5.1083808278052878
KR,16,3,-4.5333333333333332,6.4280512229575892
KR,17,1,-5.0,9.38628158844765
KR,18,1,-9.0,3.36787564766839
KR,19,3,-10.0,2.4586269159233733
KU,01,1881,-0.0043593833067517261,4.243711239063229
KU,02,1105,2.8017194570135748,4.3192697608777522
KU,03,1955,4.1881329923273656,3.987785876999816
KU,04,7094,2.820214265576543,3.9253964848640521
KU,05,1559,4.71956382296344,4.9963925743626669
KU,06,310,6.4187096774193551,3.7516110808073893
KU,07,370,7.5545945945945956,4.2326435153548516
KU,08,452,7.3517699115044248,4.4581971431323542
KU,09,108,-2.0,3.5876756067493578
KU,10,227,-4.9559471365638768,4.4510413395557844
KU,11,911,-2.0,4.0162858316150363
KU,12,384,-4.208333333333333,4.3130023895220964
KU,13,226,-5.592035398230089,3.8712815309385644
KU,14,55,-6.5909090909090908,3.9901001399352847
KU,15,119,-7.2,3.6194843955114955
KU,16,224,-5.2000000000000011,4.0186427511303782
KU,17,336,-5.40416666666667,3.88748634763161
KU,18,142,-9.2640845070422539,4.034212651520936
KU,19,624,-9.9583333333333339,3.3227690827901406
KU,20,3,-9.8333333333333339,2.2202126621793004
KV,01,2101,-0.003855306996668259,5.1669164312841742
KV,02,1234,2.9301458670988656,5.0376290525476373
KV,03,1225,4.2524897959183665,5.2545629288345026
KV,04,3272,2.9338019559902198,5.33634383521295
KV,05,1448,4.3268646408839793,6.2176075895784129
KV,06,175,6.2422857142857122,5.6671095523949866
KV,07,414,7.6548309178743947,5.6089295379035677
KV,08,510,6.7705882352941176,5.3159976354117937
KV,09,222,-2.0,4.1915282267796776
KV,10,552,-4.9547101449275361,5.0544988729587468
KV,11,852,-2.0,4.520171291048201
KV,12,510,-4.1745098039215689,5.1742332800878827
KV,13,295,-5.1091525423728825,4.7767314794327769
KV,14,192,-6.614583333333333,4.3988747624218654
KV,15,196,-7.2000000000000011,4.39522003012272
KV,16,269,-5.5680297397769518,4.8606270832473415
KV,17,814,-5.6697788697788694,3.9685603315381734
KV,18,181,-9.2403314917127073,4.2615336026739845
KV,19,1119,-9.96112600536193,4.1389798333826278
KV,20,47,-10.0,4.5839652050910011
KZ,01,372,0.047311827956989239,2.2422805837382063
KZ,02,214,3.0644859813084109,1.6963477243953713
KZ,03,769,4.2252275682704807,1.1970475343536733
KZ,04,2164,3.192282809600814,1.8490519862983792
KZ,05,773,5.9703751617076319,2.4202406015871509
KZ,06,197,6.3583756345177651,1.630766782603948
KZ,07,80,7.3524999999999991,1.8196936879314785
KZ,08,73,6.8493150684931505,1.9787017018498214
KZ,09,54,-2.0,1.3088787230832761
KZ,10,40,-5.0,0.09542062331783735
KZ,11,129,-2.0,1.2520548120119839
KZ,12,81,-4.3086419753086416,1.1142550549161865
KZ,13,38,-4.8631578972465119,-0.023794938283434996
KZ,14,11,-6.5,2.3766810627884438
KZ,15,20,-7.2,0.815595700387755
KZ,16,53,-6.2679245283018874,-0.56941558705854634
KZ,17,76,-5.0263157894736841,0.69820708909100926
KZ,18,7,-9.7857142857142865,-6.3566705547237854
KZ,19,118,-9.9237288135593218,-0.242091699100377
LG,01,353,0.014730878186968837,2.1571365883276115
LG,02,135,2.9014814814814809,2.4165827672499782
LG,03,269,4.2200743494423785,2.5229068141087212
LG,04,876,3.1810502282832855,3.5013205088664194
LG,05,316,4.84240506329114,4.476739790212795
LG,06,77,6.4337662337662342,2.5809778538602521
LG,07,66,7.6075757575757574,0.92259733811237044
LG,08,57,6.6315789473684212,2.5635371139541796
LG,09,38,-2.0,2.3418232412220643
LG,10,27,-5.0,2.017416218010069
LG,11,138,-2.0,1.2268610417298689
LG,12,59,-4.101694915254237,2.2500187794237467
LG,13,41,-5.9268292682926846,1.2019356698378227
LG,14,24,-6.5,1.2843420491104378
LG,15,62,-7.2,-0.90914534241918332
LG,16,50,-6.644,2.3358616908211669
LG,17,60,-5.0699999999999994,0.99856762885430039
LG,18,10,-9.1,1.881136461622726
LG,19,78,-9.9743589743589745,0.21305807458542217
LH,01,632,-0.024208860759493672,2.6279131025408473
LH,02,384,3.0200520833333342,3.1131202104713718
LH,03,462,4.1794372294372311,3.4190533434014756
LH,04,1589,3.2891126494200593,3.6156533031054625
LH,05,798,6.226942355889725,4.2590282594679287
LH,06,169,6.5183431952662714,2.3957985886612336
LH,07,96,7.4906250009934086,3.1537622724607193
LH,08,82,6.8414634146341466,2.5446773859663261
LH,09,63,-2.0,0.30942340561510462
LH,10,73,-4.8630136986301373,3.7234872033316968
